"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost"
"Fabulous Orange Juice","Weekend Markdown","Drink","1","TV","1","2","8990"
"Fabulous Strawberry Drink","No Promotion","Drink","0","No Media","0","0","0"
"Fabulous Strawberry Drink","Bag Stuffers","Drink","0","Daily Paper Radio","1","4","12662"
"Fabulous Strawberry Drink","Best Savings","Drink","0","Radio","1","4","5329"
"Fabulous Strawberry Drink","Big Time Discounts","Drink","0","Street Handout","1","4","6274"
"Fabulous Strawberry Drink","Bye Bye Baby","Drink","0","Radio","1","4","9058"
"Fabulous Strawberry Drink","Bye Bye Baby","Drink","0","Sunday Paper","1","1","13818"
"Fabulous Strawberry Drink","Coupon Spectacular","Drink","0","Sunday Paper","1","4","14531"
"Fabulous Strawberry Drink","Dimes Off","Drink","0","Daily Paper Radio","1","4","13158"
"Fabulous Strawberry Drink","Dimes Off","Drink","0","Radio","1","4","11525"
"Fabulous Strawberry Drink","Dollar Days","Drink","0","Daily Paper Radio","1","3","12120"
"Fabulous Strawberry Drink","Go For It","Drink","0","Product Attachment","1","4","6637"
"Fabulous Strawberry Drink","Green Light Days","Drink","0","Sunday Paper","1","3","9257"
"Fabulous Strawberry Drink","High Roller Savings","Drink","0","Daily Paper Radio TV","1","2","6815"
"Fabulous Strawberry Drink","I Cant Believe It Sale","Drink","0","Product Attachment","1","4","6947"
"Fabulous Strawberry Drink","I Cant Believe It Sale","Drink","0","TV","1","2","5277"
"Fabulous Strawberry Drink","Money Savers","Drink","0","TV","1","3","6570"
"Fabulous Strawberry Drink","Pick Your Savings","Drink","0","In-Store Coupon","1","1","8351"
"Fabulous Strawberry Drink","Pick Your Savings","Drink","0","Radio","1","2","14717"
"Fabulous Strawberry Drink","Price Cutters","Drink","0","Cash Register Handout","1","4","12277"
"Fabulous Strawberry Drink","Price Savers","Drink","0","Sunday Paper Radio","1","2","8029"
"Fabulous Strawberry Drink","Price Savers","Drink","0","Sunday Paper Radio","1","4","5436"
"Fabulous Strawberry Drink","Price Savers","Drink","0","TV","1","2","7772"
"Fabulous Strawberry Drink","Price Smashers","Drink","0","Street Handout","1","3","9160"
"Fabulous Strawberry Drink","Sale Winners","Drink","0","In-Store Coupon","1","1","9938"
"Fabulous Strawberry Drink","Saving Days","Drink","0","Product Attachment","1","1","8326"
"Fabulous Strawberry Drink","Savings Galore","Drink","0","Product Attachment","1","3","10519"
"Fabulous Strawberry Drink","Shelf Emptiers","Drink","0","Daily Paper Radio","1","3","14782"
"Fabulous Strawberry Drink","Super Duper Savers","Drink","0","Daily Paper Radio","1","3","13323"
"Fabulous Strawberry Drink","Super Duper Savers","Drink","0","Street Handout","1","3","5100"
"Fabulous Strawberry Drink","Super Duper Savers","Drink","0","Sunday Paper Radio","1","3","8000"
"Fabulous Strawberry Drink","Super Savers","Drink","0","Street Handout","1","4","14454"
"Fabulous Strawberry Drink","Tip Top Savings","Drink","0","Daily Paper Radio","1","3","7959"
"Fabulous Strawberry Drink","Two Day Sale","Drink","0","Daily Paper Radio","1","4","14053"
"Fabulous Strawberry Drink","Two Day Sale","Drink","0","Radio","1","1","9479"
"Fabulous Strawberry Drink","Two Day Sale","Drink","0","Sunday Paper Radio TV","1","3","9311"
"Fabulous Strawberry Drink","Two for One","Drink","0","Cash Register Handout","1","3","6863"
"Fabulous Strawberry Drink","Weekend Markdown","Drink","0","Daily Paper Radio","1","3","6963"
"Fabulous Strawberry Drink","Weekend Markdown","Drink","0","Sunday Paper","1","2","11047"
"Fantastic Bagels","No Promotion","Food","1","No Media","0","0","0"
"Fantastic Bagels","Best Savings","Food","1","Sunday Paper","1","3","10612"
"Fantastic Bagels","Big Time Discounts","Food","1","Daily Paper Radio","1","3","11151"
"Fantastic Bagels","Dollar Cutters","Food","1","Sunday Paper Radio","1","2","13674"
"Fantastic Bagels","Free For All","Food","1","Radio","1","3","14090"
"Fantastic Bagels","Go For It","Food","1","Bulk Mail","1","2","8707"
"Fantastic Bagels","Go For It","Food","1","Radio","1","4","13717"
"Fantastic Bagels","I Cant Believe It Sale","Food","1","Daily Paper Radio","1","2","11585"
"Fantastic Bagels","Money Savers","Food","1","Daily Paper Radio TV","1","4","5545"
"Fantastic Bagels","Money Savers","Food","1","TV","1","3","6570"
"Fantastic Bagels","One Day Sale","Food","1","Daily Paper Radio TV","1","3","8588"
"Fantastic Bagels","Pick Your Savings","Food","1","Sunday Paper Radio TV","1","4","14138"
"Fantastic Bagels","Price Destroyers","Food","1","Cash Register Handout","1","3","14862"
"Fantastic Bagels","Price Slashers","Food","1","Sunday Paper","1","2","6720"
"Fantastic Bagels","Price Winners","Food","1","Daily Paper","1","1","6897"
"Fantastic Bagels","Price Winners","Food","1","Daily Paper Radio","1","3","13936"
"Fantastic Bagels","Sale Winners","Food","1","In-Store Coupon","1","1","9938"
"Fantastic Bagels","Save-It Sale","Food","1","Daily Paper","1","4","8179"
"Fantastic Bagels","Save-It Sale","Food","1","Radio","1","3","14438"
"Fantastic Bagels","Saving Days","Food","1","Product Attachment","1","1","8326"
"Fantastic Bagels","Shelf Clearing Days","Food","1","Bulk Mail","1","3","6954"
"Fantastic Bagels","Super Duper Savers","Food","1","Sunday Paper","1","3","6965"
"Fantastic Bagels","Super Savers","Food","1","Street Handout","1","4","14454"
"Fantastic Bagels","Tip Top Savings","Food","1","Daily Paper Radio","1","3","8037"
"Fantastic Bagels","Two Day Sale","Food","1","Sunday Paper Radio TV","1","3","9311"
"Fantastic Bagels","Two for One","Food","1","Product Attachment","1","4","5983"
"Fantastic Bagels","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"Fantastic Blueberry Muffins","No Promotion","Food","1","No Media","0","0","0"
"Fantastic Blueberry Muffins","Big Time Discounts","Food","1","Daily Paper","1","4","9598"
"Fantastic Blueberry Muffins","Bye Bye Baby","Food","1","Sunday Paper","1","1","13818"
"Fantastic Blueberry Muffins","Coupon Spectacular","Food","1","In-Store Coupon","1","3","12583"
"Fantastic Blueberry Muffins","Dimes Off","Food","1","In-Store Coupon","1","2","9077"
"Fantastic Blueberry Muffins","Dimes Off","Food","1","Radio","1","4","11525"
"Fantastic Blueberry Muffins","Dollar Cutters","Food","1","Radio","1","3","10441"
"Fantastic Blueberry Muffins","Double Down Sale","Food","1","Cash Register Handout","1","4","14271"
"Fantastic Blueberry Muffins","Free For All","Food","1","Radio","1","2","14887"
"Fantastic Blueberry Muffins","Money Savers","Food","1","Daily Paper Radio TV","1","4","5545"
"Fantastic Blueberry Muffins","One Day Sale","Food","1","Street Handout","1","2","14672"
"Fantastic Blueberry Muffins","Price Cutters","Food","1","Cash Register Handout","1","4","12277"
"Fantastic Blueberry Muffins","Price Destroyers","Food","1","Street Handout","1","3","6568"
"Fantastic Blueberry Muffins","Price Savers","Food","1","Sunday Paper Radio","1","2","8029"
"Fantastic Blueberry Muffins","Price Winners","Food","1","Cash Register Handout","1","4","10390"
"Fantastic Blueberry Muffins","Sales Days","Food","1","Bulk Mail","1","3","11674"
"Fantastic Blueberry Muffins","Save-It Sale","Food","1","Bulk Mail","1","2","5735"
"Fantastic Blueberry Muffins","Save-It Sale","Food","1","In-Store Coupon","1","2","7522"
"Fantastic Blueberry Muffins","Saving Days","Food","1","Product Attachment","1","1","8326"
"Fantastic Blueberry Muffins","Shelf Clearing Days","Food","1","Bulk Mail","1","3","6954"
"Fantastic Blueberry Muffins","Shelf Clearing Days","Food","1","Sunday Paper","1","3","10610"
"Fantastic Blueberry Muffins","Super Duper Savers","Food","1","Sunday Paper Radio","1","3","8000"
"Fantastic Blueberry Muffins","Super Savers","Food","1","Street Handout","1","4","14431"
"Fantastic Blueberry Muffins","Super Wallet Savers","Food","1","In-Store Coupon","1","1","11087"
"Fantastic Blueberry Muffins","Tip Top Savings","Food","1","Street Handout","1","3","14258"
"Fantastic Blueberry Muffins","Two for One","Food","1","Product Attachment","1","4","5983"
"Fantastic Blueberry Muffins","Weekend Markdown","Food","1","Daily Paper","1","3","14057"
"Fantastic Blueberry Muffins","Weekend Markdown","Food","1","In-Store Coupon","1","1","7305"
"Fantastic Blueberry Muffins","Weekend Markdown","Food","1","Sunday Paper","1","2","11047"
"Fantastic Blueberry Muffins","Weekend Markdown","Food","1","Sunday Paper","1","4","13360"
"Fantastic Cranberry Muffins","No Promotion","Food","0","No Media","0","0","0"
"Fantastic Cranberry Muffins","Bag Stuffers","Food","0","Daily Paper","1","3","7032"
"Fantastic Cranberry Muffins","Big Promo","Food","0","Sunday Paper Radio","1","3","11056"
"Fantastic Cranberry Muffins","Double Down Sale","Food","0","TV","1","3","9574"
"Fantastic Cranberry Muffins","Go For It","Food","0","Radio","1","2","10574"
"Fantastic Cranberry Muffins","Go For It","Food","0","Sunday Paper Radio","1","2","7765"
"Fantastic Cranberry Muffins","Green Light Days","Food","0","Cash Register Handout","1","3","13919"
"Fantastic Cranberry Muffins","Green Light Days","Food","0","Daily Paper","1","3","7576"
"Fantastic Cranberry Muffins","High Roller Savings","Food","0","Daily Paper Radio","1","1","8416"
"Fantastic Cranberry Muffins","I Cant Believe It Sale","Food","0","Product Attachment","1","4","13260"
"Fantastic Cranberry Muffins","One Day Sale","Food","0","Daily Paper Radio TV","1","3","8588"
"Fantastic Cranberry Muffins","Price Cutters","Food","0","Daily Paper Radio TV","1","1","13944"
"Fantastic Cranberry Muffins","Price Savers","Food","0","Sunday Paper Radio","1","4","5436"
"Fantastic Cranberry Muffins","Price Slashers","Food","0","Street Handout","1","2","5297"
"Fantastic Cranberry Muffins","Price Slashers","Food","0","Sunday Paper Radio TV","1","3","5411"
"Fantastic Cranberry Muffins","Price Winners","Food","0","Cash Register Handout","1","4","10390"
"Fantastic Cranberry Muffins","Price Winners","Food","0","Radio","1","3","9158"
"Fantastic Cranberry Muffins","Sale Winners","Food","0","In-Store Coupon","1","1","9938"
"Fantastic Cranberry Muffins","Sale Winners","Food","0","In-Store Coupon","1","3","13829"
"Fantastic Cranberry Muffins","Sales Days","Food","0","Sunday Paper","1","2","13288"
"Fantastic Cranberry Muffins","Shelf Clearing Days","Food","0","TV","1","4","5522"
"Fantastic Cranberry Muffins","Tip Top Savings","Food","0","Daily Paper Radio","1","3","7959"
"Fantastic Cranberry Muffins","Two Day Sale","Food","0","Daily Paper Radio TV","1","4","9734"
"Fantastic Cranberry Muffins","Two for One","Food","0","Cash Register Handout","1","3","6863"
"Fantastic Cranberry Muffins","Two for One","Food","0","Daily Paper Radio TV","1","3","5752"
"Fantastic Cranberry Muffins","Wallet Savers","Food","0","Daily Paper Radio TV","1","3","5313"
"Fantastic Cranberry Muffins","Weekend Markdown","Food","0","Daily Paper","1","3","14057"
"Fantastic Cranberry Muffins","Weekend Markdown","Food","0","Daily Paper Radio","1","3","6963"
"Fantastic English Muffins","No Promotion","Food","1","No Media","0","0","0"
"Fantastic English Muffins","Bag Stuffers","Food","1","Daily Paper Radio","1","4","12662"
"Fantastic English Muffins","Big Promo","Food","1","Sunday Paper Radio","1","3","11056"
"Fantastic English Muffins","Big Promo","Food","1","Sunday Paper Radio TV","1","3","11704"
"Fantastic English Muffins","Big Time Discounts","Food","1","Daily Paper Radio","1","3","11151"
"Fantastic English Muffins","Big Time Savings","Food","1","Daily Paper Radio","1","3","12938"
"Fantastic English Muffins","Bye Bye Baby","Food","1","Sunday Paper","1","3","14139"
"Fantastic English Muffins","Coupon Spectacular","Food","1","In-Store Coupon","1","3","12583"
"Fantastic English Muffins","Go For It","Food","1","Bulk Mail","1","2","8707"
"Fantastic English Muffins","Go For It","Food","1","Radio","1","4","13717"
"Fantastic English Muffins","Green Light Special","Food","1","Sunday Paper Radio","1","3","14834"
"Fantastic English Muffins","High Roller Savings","Food","1","Daily Paper Radio TV","1","2","6815"
"Fantastic English Muffins","High Roller Savings","Food","1","Product Attachment","1","1","12193"
"Fantastic English Muffins","I Cant Believe It Sale","Food","1","Product Attachment","1","4","6947"
"Fantastic English Muffins","Money Savers","Food","1","Sunday Paper","1","1","10720"
"Fantastic English Muffins","Mystery Sale","Food","1","Daily Paper Radio","1","3","6884"
"Fantastic English Muffins","One Day Sale","Food","1","Street Handout","1","2","14672"
"Fantastic English Muffins","Price Cutters","Food","1","Cash Register Handout","1","3","6209"
"Fantastic English Muffins","Price Destroyers","Food","1","Cash Register Handout","1","3","14862"
"Fantastic English Muffins","Price Savers","Food","1","Sunday Paper Radio","1","2","8029"
"Fantastic English Muffins","Price Savers","Food","1","Sunday Paper Radio","1","4","5436"
"Fantastic English Muffins","Sale Winners","Food","1","In-Store Coupon","1","1","9938"
"Fantastic English Muffins","Sales Days","Food","1","Street Handout","1","2","14814"
"Fantastic English Muffins","Sales Galore","Food","1","Daily Paper Radio TV","1","3","14541"
"Fantastic English Muffins","Saving Days","Food","1","Daily Paper Radio TV","1","4","9065"
"Fantastic English Muffins","Savings Galore","Food","1","Sunday Paper","1","1","13554"
"Fantastic English Muffins","Savings Galore","Food","1","Sunday Paper Radio","1","3","13657"
"Fantastic English Muffins","Shelf Clearing Days","Food","1","Sunday Paper","1","3","9881"
"Fantastic English Muffins","Shelf Clearing Days","Food","1","Sunday Paper Radio TV","1","3","10196"
"Fantastic English Muffins","Two Day Sale","Food","1","Radio","1","3","7327"
"Fantastic English Muffins","Two for One","Food","1","Product Attachment","1","4","5983"
"Fantastic English Muffins","Weekend Markdown","Food","1","Daily Paper","1","3","14057"
"Fantastic Muffins","No Promotion","Food","0","No Media","0","0","0"
"Fantastic Muffins","Best Savings","Food","0","Radio","1","4","5329"
"Fantastic Muffins","Big Time Discounts","Food","0","Daily Paper Radio","1","3","11151"
"Fantastic Muffins","Big Time Discounts","Food","0","In-Store Coupon","1","3","9027"
"Fantastic Muffins","Big Time Savings","Food","0","Daily Paper Radio","1","3","12938"
"Fantastic Muffins","Bye Bye Baby","Food","0","Daily Paper Radio TV","1","3","5816"
"Fantastic Muffins","Dimes Off","Food","0","Radio","1","4","11525"
"Fantastic Muffins","Dollar Cutters","Food","0","Sunday Paper Radio","1","2","13674"
"Fantastic Muffins","Double Down Sale","Food","0","Radio","1","2","5079"
"Fantastic Muffins","Double Down Sale","Food","0","Radio","1","3","5321"
"Fantastic Muffins","Fantastic Discounts","Food","0","Radio","1","2","13746"
"Fantastic Muffins","Green Light Days","Food","0","Sunday Paper","1","3","9257"
"Fantastic Muffins","High Roller Savings","Food","0","Daily Paper Radio","1","1","8416"
"Fantastic Muffins","I Cant Believe It Sale","Food","0","Product Attachment","1","4","6947"
"Fantastic Muffins","I Cant Believe It Sale","Food","0","TV","1","2","5277"
"Fantastic Muffins","One Day Sale","Food","0","Daily Paper Radio TV","1","3","8588"
"Fantastic Muffins","One Day Sale","Food","0","Street Handout","1","2","13994.5"
"Fantastic Muffins","Price Cutters","Food","0","Cash Register Handout","1","3","6209"
"Fantastic Muffins","Price Destroyers","Food","0","Sunday Paper Radio","1","3","13925"
"Fantastic Muffins","Price Savers","Food","0","TV","1","2","7772"
"Fantastic Muffins","Price Slashers","Food","0","Street Handout","1","2","5297"
"Fantastic Muffins","Price Slashers","Food","0","Sunday Paper Radio TV","1","3","5411"
"Fantastic Muffins","Sale Winners","Food","0","In-Store Coupon","1","1","9938"
"Fantastic Muffins","Sales Days","Food","0","Bulk Mail","1","3","11674"
"Fantastic Muffins","Save-It Sale","Food","0","Daily Paper","1","4","8179"
"Fantastic Muffins","Savings Galore","Food","0","Product Attachment","1","3","10519"
"Fantastic Muffins","Super Duper Savers","Food","0","Daily Paper Radio","1","3","13323"
"Fantastic Muffins","Super Duper Savers","Food","0","Street Handout","1","3","5100"
"Fantastic Muffins","Super Duper Savers","Food","0","Sunday Paper Radio","1","3","8000"
"Fantastic Muffins","Two Day Sale","Food","0","Radio","1","1","9479"
"Fantastic Muffins","Two for One","Food","0","Cash Register Handout","1","3","6863"
"Fantastic Muffins","Unbeatable Price Savers","Food","0","Bulk Mail","1","3","6678"
"Fantastic Muffins","Weekend Markdown","Food","0","Daily Paper Radio","1","3","6963"
"Fantastic Pumpernickel Bread","No Promotion","Food","1","No Media","0","0","0"
"Fantastic Pumpernickel Bread","Bag Stuffers","Food","1","Daily Paper Radio","1","4","12662"
"Fantastic Pumpernickel Bread","Best Savings","Food","1","Radio","1","4","5329"
"Fantastic Pumpernickel Bread","Big Time Discounts","Food","1","Daily Paper","1","4","9598"
"Fantastic Pumpernickel Bread","Big Time Discounts","Food","1","Street Handout","1","4","6274"
"Fantastic Pumpernickel Bread","Big Time Savings","Food","1","Daily Paper Radio","1","3","12938"
"Fantastic Pumpernickel Bread","Bye Bye Baby","Food","1","Radio","1","4","9058"
"Fantastic Pumpernickel Bread","Bye Bye Baby","Food","1","Sunday Paper","1","3","14139"
"Fantastic Pumpernickel Bread","Dimes Off","Food","1","Radio","1","4","11525"
"Fantastic Pumpernickel Bread","Double Down Sale","Food","1","Cash Register Handout","1","4","14271"
"Fantastic Pumpernickel Bread","Double Down Sale","Food","1","Radio","1","3","5321"
"Fantastic Pumpernickel Bread","Double Down Sale","Food","1","TV","1","3","9574"
"Fantastic Pumpernickel Bread","Fantastic Discounts","Food","1","Daily Paper Radio TV","1","3","12009"
"Fantastic Pumpernickel Bread","Free For All","Food","1","Cash Register Handout","1","4","6127"
