Placa;Fecha;Distancia Recorrida (Km);Tiempo de Actividad;Velocidad Promedio;Maxima Velocidad;Fuera del rango de velocidad;Frenada Fuerte;Aceleracion Fuerte;Tiempo Ralenti
SST835;20/06/2018;135.04;6.233333333;25.7;59.2;0;0;0;0
SSQ017;20/06/2018;0;0;0;0;0;0;0;0
SST853;20/06/2018;0.1;1.033333333;0;0;0;0;0;0
SSQ005;20/06/2018;52.59;1.983333333;35.3;59.2;0;0;0;0
SSQ223;20/06/2018;267.68;9.983333333;30.6;64.8;0;0;0;0
SSQ234;20/06/2018;0.2;1.266666667;9.2;9.2;0;0;0;0
SSQ014;20/06/2018;0;0.616666667;0;0;0;0;0;0
SSQ091;20/06/2018;24.34;3.016666667;21.4;53.7;0;0;0;0
SSQ183;20/06/2018;0;0;0;0;0;0;0;0
SSQ228;20/06/2018;58.78;2.483333333;40.7;68.5;0;0;0;0
SSQ155;20/06/2018;42.66;2.016666667;38;62.9;0;0;0;0
SST856;20/06/2018;198.3;4.55;53.3;74.9;0;0;0;0
SSQ133;20/06/2018;338.54;9.85;38.9;70.3;0;0;0;0
SSQ157;20/06/2018;153.2;10.51666667;19.8;53.7;0;0;0;0
SSQ158;20/06/2018;0;0;0;0;0;0;0;0
SSQ184;20/06/2018;65.63;2.816666667;37;59.2;0;0;0;0
SSQ275;20/06/2018;41.6;1.883333333;33.4;53.5;0;0;0;0.033333333
SSQ218;20/06/2018;122.82;4.183333333;36.5;59.2;0;0;0;0
SSQ298;20/06/2018;94.53;6.6;39.2;62.9;0;0;0;0
SSQ008;20/06/2018;254.99;8.283333333;34.7;59.2;0;0;0;0
SSQ018;20/06/2018;0;0;0;0;0;0;0;0
SSQ187;20/06/2018;166.7;6.1;34.9;64.5;0;0;0;0
SSQ221;20/06/2018;317.31;12.36666667;28.2;68.5;0;0;0;0
SSQ274;20/06/2018;314.11;11.15;43.7;66.6;0;0;0;0
SST798;20/06/2018;0;0;0;0;0;0;0;0
SST789;20/06/2018;0;0;0;0;0;0;0;0
SST810;20/06/2018;186.22;5.266666667;43.7;66.6;0;0;0;0
SSQ132;20/06/2018;0;0;0;0;0;0;0;0
SXU801;20/06/2018;213.56;12.8;40.7;70.3;0;0;0;0
SSQ164;20/06/2018;7.21;1.85;27.3;57.4;0;0;0;0
TFU029;20/06/2018;192.8;7.733333333;45.5;74.4;0;0;0;2.7
SSQ165;20/06/2018;118.59;7.566666667;18.6;33.3;0;0;0;0
T2124;20/06/2018;0;0;0;0;0;0;0;0
MI036046;20/06/2018;8.5;4.75;15.2;21.6;0;0;0;2.233333333
A63003243;20/06/2018;0;1.066666667;0;0;0;0;0;0.966666667
A52506011;20/06/2018;0;0.7;0;0;0;0;0;0.433333333
MI036047;20/06/2018;0;13.66666667;11.1;14.4;0;0;0;6.116666667
SSP973;20/06/2018;151.63;7.833333333;26.6;62.9;0;0;0;0
SSQ335;20/06/2018;0;0;0;0;0;0;0;0
SSQ182;20/06/2018;134.92;7.916666667;20.1;44.4;0;0;0;0
SSQ089;20/06/2018;0;0;0;0;0;0;0;0
SST850;20/06/2018;194.53;6.95;40.1;66.6;0;0;0;0
SST804;20/06/2018;48.59;3.233333333;27.7;75.9;0;0;0;0
SST842;20/06/2018;0;0;0;0;0;0;0;0
6YG00735;20/06/2018;0;0;0;0;0;0;0;0
K8614;20/06/2018;1;3.633333333;7.5;14.3;0;0;0;1.1
SSQ233;20/06/2018;43.2;1.716666667;40.2;53.9;0;0;0;0.366666667
SSQ154;20/06/2018;81.76;2.033333333;43.5;72.2;0;0;0;0
SSQ278;20/06/2018;197.9;6.05;51.7;80.1;0;0;0;0.416666667
SSQ270;20/06/2018;263.75;9.283333333;35.9;66.6;0;0;0;0
SSP992;20/06/2018;0;12;0;0;0;0;0;0
SXU799;20/06/2018;0.17;0.066666667;0;0;0;0;0;0
SSQ219;20/06/2018;319.1;12.31666667;28.4;66.6;0;0;0;0
KJB448;20/06/2018;285.39;9.1;45.2;114.7;0;0;0;0
SMK871;20/06/2018;469.37;9.816666667;57.1;77.7;0;0;0;0
SSP974;20/06/2018;0;0;0;0;0;0;0;0
SSP990;20/06/2018;0;0;0;0;0;0;0;0
SSP995;20/06/2018;0;0;0;0;0;0;0;0
SSQ000;20/06/2018;373.38;12.43333333;43.8;74;0;0;0;0
SSQ031;20/06/2018;0.02;0.283333333;0;0;0;0;0;0
SSQ126;20/06/2018;429.17;10.35;46.3;70.3;0;0;0;0
SSQ131;20/06/2018;0;0.366666667;0;0;0;0;0;0
SSQ137;20/06/2018;0;0;0;0;0;0;0;0
SSQ138;20/06/2018;91.97;3.116666667;39.8;59.2;0;0;0;0
SSQ185;20/06/2018;0;0;0;0;0;0;0;0
SSQ295;20/06/2018;170.95;7.783333333;31.6;74;0;0;0;0
SSQ516;20/06/2018;25.1;3.25;13.2;35.1;0;0;0;0
SSQ519;20/06/2018;111.9;5.616666667;31.4;63.9;0;0;0;0.75
SST784;20/06/2018;0;0;0;0;0;0;0;0
SST793;20/06/2018;0;0;0;0;0;0;0;0
SXU687;20/06/2018;41.74;3.483333333;24.5;66.6;0;0;0;0
SXV541;20/06/2018;0;0;0;0;0;0;0;0
TRL720;20/06/2018;214.5;8.016666667;39.4;67.7;0;0;0;0.166666667
TRL815;20/06/2018;67.6;4.433333333;23.4;57.7;0;0;0;0.033333333
VJK172;20/06/2018;0;0.316666667;0;0;0;0;0;0.016666667
VJK173;20/06/2018;188.05;8.35;28.5;51.8;0;0;0;0
WDP400;20/06/2018;235.77;6.933333333;41.4;75.9;0;0;0;0
KJB482;21/06/2018;0;0;0;0;0;0;0;0
KJB485;21/06/2018;58.5;2.216666667;36.4;83.2;1;0;0;0
KUM812;21/06/2018;0;0;0;0;0;0;0;0
SMK784;21/06/2018;116.2;6.333333333;28.6;64.9;0;0;0;0
SSP988;21/06/2018;419.3;10.33333333;46.2;69.7;0;0;0;0
SSQ034;21/06/2018;180.9;4.133333333;52.8;63.1;0;0;0;0
SSQ086;21/06/2018;0;0.15;0;0;0;0;0;0
SSQ180;21/06/2018;0.2;0.266666667;9.2;12.8;0;0;0;0.016666667
SSQ216;21/06/2018;556.9;16.31666667;56;76.2;0;0;0;5.483333333
SSQ226;21/06/2018;0;0.033333333;0;0;0;0;0;0
SSQ269;21/06/2018;31.1;13.75;22.9;53.6;0;0;0;0
SSQ504;21/06/2018;0;0;0;0;0;0;0;0
SSQ505;21/06/2018;184.5;10.51666667;26.8;68.3;0;0;0;0.616666667
SSQ517;21/06/2018;277.6;12.45;40.1;68.6;0;0;0;0
SSQ518;21/06/2018;20.8;15.56666667;25.9;59;0;0;0;20.01666667
SSQ520;21/06/2018;90.2;3.45;33.4;66.1;0;0;0;0.083333333
SST787;21/06/2018;0;0;0;0;0;0;0;0
SST794;21/06/2018;0;0;0;0;0;0;0;0
SST799;21/06/2018;0;0;0;0;0;0;0;0
SST806;21/06/2018;0;0;0;0;0;0;0;0
SST812;21/06/2018;254.9;8.066666667;39.6;80;0;0;0;0
SST847;21/06/2018;29.68;3.666666667;25;68.5;0;0;0;0
SST848;21/06/2018;0;0;0;0;0;0;0;0
SST852;21/06/2018;82.9;8.483333333;24.2;65.4;0;0;0;0
SXU686;21/06/2018;0;0;0;0;0;0;0;0
SXU997;21/06/2018;524.7;12.31666667;46.7;78.5;0;0;0;0
SZV599;21/06/2018;0;0;0;0;0;0;0;0
SZV601;21/06/2018;0;0.066666667;0;0;0;0;0;0
TUL304;21/06/2018;79.8;2.883333333;35.2;54.2;0;0;0;0
TUL498;21/06/2018;0;0;0;0;0;0;0;0
TUL659;21/06/2018;0;0;0;0;0;0;0;0
WCT672;21/06/2018;46.5;10.21666667;22.3;51.9;0;0;0;0.266666667
WEO953;21/06/2018;0;0;0;0;0;0;0;0
XIE470;21/06/2018;168.3;7.45;39.5;74.7;0;0;0;0
XIE691;21/06/2018;0.9;0.5;6.5;8.1;0;0;0;0
XIE692;21/06/2018;0;0;0;0;0;0;0;0
XIE694;21/06/2018;300.8;11.75;36.6;64.5;0;0;0;0
XJA060;21/06/2018;16.6;1.25;31.3;56.2;0;0;0;0
XJA409;21/06/2018;0;0;0;0;0;0;0;0
SSQ135;21/06/2018;187.03;8.35;39.2;68.5;0;0;0;0
XIE683;21/06/2018;12.55;3.416666667;13.7;24.1;0;0;0;0
SSQ015;21/06/2018;0;0;0;0;0;0;0;0
SSQ271;21/06/2018;194.81;6.1;40.5;64.8;0;0;0;0
SSQ130;21/06/2018;319.73;11.26666667;33;61.1;0;0;0;0
TUL658;21/06/2018;110.21;6.433333333;26.9;70.3;0;0;0;0
T2376;21/06/2018;0.13;0.033333333;0;0;0;0;0;0
SSQ093;21/06/2018;0;0;0;0;0;0;0;0
SON561;21/06/2018;0.1;0.166666667;0;0;0;0;0;0
SSQ032;21/06/2018;0;0;0;0;0;0;0;0
SSQ215;21/06/2018;0;0;0;0;0;0;0;0
SSQ225;21/06/2018;0.1;0.416666667;0;0;0;0;0;0
SST808;21/06/2018;101.7;4.666666667;35.7;60.1;0;1;0;0.216666667
SSQ227;21/06/2018;0;0;0;0;0;0;0;0
TGM572;21/06/2018;121.01;3.05;51;75.9;0;0;0;0
SSQ010;21/06/2018;3.22;0.633333333;22.9;44.4;0;0;0;0
SSQ129;21/06/2018;0;0.083333333;0;0;0;0;0;0
SSQ139;21/06/2018;106.69;4.033333333;39.6;70.3;0;0;0;0
SMK745;21/06/2018;146.54;4.633333333;38.8;61.1;0;0;0;0
SST788;21/06/2018;138.3;7.666666667;25.8;51.4;0;0;0;1.016666667
SSQ220;21/06/2018;442.3;14.51666667;36.6;68.8;0;0;0;0.783333333
SSP993;21/06/2018;95.93;2.833333333;37.8;62.9;0;0;0;0
SST835;21/06/2018;138.08;7.316666667;25.1;61.1;0;0;0;0
SSQ017;21/06/2018;165.34;5.883333333;32.2;68.5;0;0;0;0
SST853;21/06/2018;38.49;1.4;50.3;72.2;0;0;0;0
SSQ005;21/06/2018;140.9;4.866666667;38.3;61.1;0;0;0;0
SSQ223;21/06/2018;71.94;4.8;21.4;46.2;0;0;0;0
SSQ234;21/06/2018;0.26;0.516666667;0;0;0;0;0;0
SSQ014;21/06/2018;56.63;7.283333333;17.4;50;0;0;0;0
SSQ091;21/06/2018;14.45;1.433333333;24;53.7;0;0;0;0
SSQ183;21/06/2018;59.7;2.233333333;42.3;66.5;0;0;0;0
SSQ228;21/06/2018;22.25;1.866666667;23;59.2;0;0;0;0
SSQ155;21/06/2018;146.61;5.733333333;39.3;64.8;0;0;0;0
SST856;21/06/2018;255.3;8.283333333;36.7;68.5;0;0;0;0
SSQ133;21/06/2018;2.75;0.6;14;38.9;0;0;0;0
SSQ157;21/06/2018;175.43;9.7;20.1;57.4;0;0;0;0
SSQ158;21/06/2018;1.89;0.983333333;24.6;44.4;0;0;0;0
SSQ184;21/06/2018;53.31;3.366666667;39;59.2;0;0;0;0
SSQ275;21/06/2018;243.8;8.3;40.8;67.9;0;0;0;0.05
SSQ218;21/06/2018;69.31;2.516666667;44.6;70.3;0;0;0;0
SSQ298;21/06/2018;14.75;1.366666667;31.4;61.1;0;0;0;0
SSQ008;21/06/2018;0;0;0;0;0;0;0;0
SSQ018;21/06/2018;0.04;4.35;0;0;0;0;0;0
SSQ187;21/06/2018;0.4;1.9;0;0;0;0;0;0.416666667
SSQ221;21/06/2018;121.63;5.266666667;37.5;72.2;0;0;0;0
SSQ274;21/06/2018;134.45;5.466666667;30.9;64.8;0;0;0;0
SST798;21/06/2018;0.16;0.366666667;7.4;7.4;0;0;0;0
SST789;21/06/2018;70.7;2.6;44.6;68.5;0;0;0;0
SST810;21/06/2018;85.18;9.25;52.9;68.5;0;0;0;0
SSQ132;21/06/2018;0;0;0;0;0;0;0;0
SXU801;21/06/2018;0;0;0;0;0;0;0;0
SSQ164;21/06/2018;99.42;3.05;47.2;74;0;0;0;0
TFU029;21/06/2018;115.3;9.95;44.7;87.6;0;0;1;7.216666667
SSQ165;21/06/2018;214.76;16.15;18.9;68.5;0;0;0;0
T2124;21/06/2018;0;0;0;0;0;0;0;0
MI036046;21/06/2018;9.1;4.033333333;14.5;19;0;0;0;1.95
A63003243;21/06/2018;0;0.033333333;0;0;0;0;0;0
A52506011;21/06/2018;0;0.216666667;0;0;0;0;0;0.183333333
MI036047;21/06/2018;1.4;15.1;10.6;12.3;0;0;0;6.633333333
SSP973;21/06/2018;222.38;6.883333333;43.7;74;0;0;0;0
SSQ335;21/06/2018;0;0;0;0;0;0;0;0
SSQ182;21/06/2018;106.04;5.233333333;25.5;57.4;0;0;0;0
SSQ089;21/06/2018;0.05;0.45;0;0;0;0;0;0
SST850;21/06/2018;5;1.616666667;13.8;50;0;0;0;0
SST804;21/06/2018;0;0;0;0;0;0;0;0
SST842;21/06/2018;0;0;0;0;0;0;0;0
6YG00735;21/06/2018;0;0;0;0;0;0;0;0
K8614;21/06/2018;0;0;0;0;0;0;0;0
SSQ233;21/06/2018;78.9;4.216666667;33.2;54.7;0;0;0;0
SSQ154;21/06/2018;270.83;10.76666667;30.6;74;0;0;0;0
SSQ278;21/06/2018;41.5;2.483333333;36.9;57.4;0;0;0;0
SSQ270;21/06/2018;37.83;1.466666667;41.8;62.9;0;0;0;0
SSP992;21/06/2018;0;0;0;0;0;0;0;0
SXU799;21/06/2018;0.02;0.1;0;0;0;0;0;0
SSQ219;21/06/2018;123.86;3.583333333;46.5;75.9;0;0;0;0
KJB448;21/06/2018;105.2;5.316666667;41.3;101.8;0;0;0;0
SMK871;21/06/2018;290.25;6.466666667;53.9;77.7;0;0;0;0
SSP974;21/06/2018;0.51;0.45;5.9;7.4;0;0;0;0
SSP990;21/06/2018;13.7;2.4;18.7;29.6;0;0;0;0
SSP995;21/06/2018;328.05;8.633333333;51.7;79.5;0;0;0;0
SSQ000;21/06/2018;84.17;3.7;38.6;70.3;0;0;0;0
SSQ031;21/06/2018;0.08;0.85;0;0;0;0;0;0
SSQ126;21/06/2018;545.64;13.05;48;70.3;0;0;0;0
SSQ131;21/06/2018;28.85;2.316666667;28.7;59.2;0;0;0;0
SSQ137;21/06/2018;0;0;0;0;0;0;0;0
SSQ138;21/06/2018;58.39;2.45;38.4;61.1;0;0;0;0
SSQ185;21/06/2018;0;0;0;0;0;0;0;0
SSQ295;21/06/2018;110.11;4.75;38.4;72.2;0;0;0;0
SSQ516;21/06/2018;243.52;11.68333333;25.4;61.1;0;0;0;0
SSQ519;21/06/2018;345.5;12.71666667;37.1;69.6;0;0;0;1.716666667
SST784;21/06/2018;0;0;0;0;0;0;0;0
SST793;21/06/2018;0;0;0;0;0;0;0;0
SXU687;21/06/2018;73.29;5.316666667;24.4;68.5;0;0;0;0
SXV541;21/06/2018;0;0;0;0;0;0;0;0
TRL720;21/06/2018;404;8.283333333;52.5;70.7;0;0;0;0.033333333
TRL815;21/06/2018;398;10.8;43;70.1;0;0;0;0.316666667
VJK172;21/06/2018;0;0;0;0;0;0;0;0
VJK173;21/06/2018;96.03;5.316666667;25.1;44.4;0;0;0;0
WDP400;21/06/2018;0;0;0;0;0;0;0;0
KJB482;22/06/2018;4.77;0.933333333;11.4;44.4;0;0;0;0
KJB485;22/06/2018;114.07;2.35;58;114.7;5;0;0;0
KUM812;22/06/2018;0;0;0;0;0;0;0;0
SMK784;22/06/2018;45.5;4.083333333;26.8;63.4;0;0;0;0
SSP988;22/06/2018;9.5;1.633333333;31.3;70.1;0;0;0;0.066666667
SSQ034;22/06/2018;126.6;6.55;22.7;56.9;0;0;0;0.316666667
SSQ086;22/06/2018;36.5;3.083333333;24.6;57.5;0;0;0;0.183333333
SSQ180;22/06/2018;367.2;9.1;51;79.7;0;0;0;0.333333333
SSQ216;22/06/2018;587.4;12.66666667;55.2;76.6;0;0;0;0.733333333
SSQ226;22/06/2018;367.1;10.35;46.7;74.7;0;0;0;3.55
SSQ269;22/06/2018;97.3;12.08333333;22.2;58.6;0;0;0;0
SSQ504;22/06/2018;0;0;0;0;0;0;0;0
SSQ505;22/06/2018;56.3;4.666666667;26.2;63.7;0;0;0;1.316666667
SSQ517;22/06/2018;265.7;10.58333333;38;78.8;0;0;0;0
SSQ518;22/06/2018;103.4;6.35;34;52.8;0;0;0;0
SSQ520;22/06/2018;8.5;1.316666667;21.3;40.9;0;0;0;0.366666667
SST787;22/06/2018;135.8;5.533333333;37.7;68.8;0;0;0;0.016666667
SST794;22/06/2018;0;0;0;0;0;0;0;0
SST799;22/06/2018;0;0;0;0;0;0;0;0
SST806;22/06/2018;0;0;0;0;0;0;0;0
SST812;22/06/2018;102.3;4.2;33.3;75.4;0;0;0;0
SST847;22/06/2018;189.18;7.1;36.4;72.2;0;0;0;0
SST848;22/06/2018;0;0;0;0;0;0;0;0
SST852;22/06/2018;100.7;17.65;19.1;66.4;0;0;0;0
SXU686;22/06/2018;0;0;0;0;0;0;0;0
SXU997;22/06/2018;0;2.233333333;0;0;0;0;0;0.666666667
SZV599;22/06/2018;0;0;0;0;0;0;0;0
SZV601;22/06/2018;7.3;0.883333333;28;41.9;0;0;0;0
TUL304;22/06/2018;239.6;6.05;53.3;65.6;0;0;0;0.028065134
TUL498;22/06/2018;0;0.366666667;0;0;0;0;0;0
TUL659;22/06/2018;0;0;0;0;0;0;0;0
WCT672;22/06/2018;213.1;14.86666667;39.4;72.2;0;0;0;0.216666667
WEO953;22/06/2018;70.3;3.383333333;51.3;80.6;0;0;0;0.316666667
XIE470;22/06/2018;483.4;15.66666667;34.8;80.8;0;0;0;0
XIE691;22/06/2018;0;0;0;0;0;0;0;0
XIE692;22/06/2018;0;0;0;0;0;0;0;0
XIE694;22/06/2018;272.5;13.93333333;28.1;65.7;0;0;0;0
XJA060;22/06/2018;0;0.166666667;0;0;0;0;0;0.116666667
XJA409;22/06/2018;0;0;0;0;0;0;0;0
SSQ135;22/06/2018;51;1.85;48.3;74;0;0;0;0
XIE683;22/06/2018;18.21;5.783333333;11.5;25.9;0;0;0;0
SSQ015;22/06/2018;98.64;5.05;32.8;66.6;0;0;0;0
SSQ271;22/06/2018;101.93;4.533333333;44.6;68.5;0;0;0;0
SSQ130;22/06/2018;60.81;3.166666667;39;72.2;0;0;0;0
TUL658;22/06/2018;0;0;0;0;0;0;0;0
T2376;22/06/2018;0.02;1.116666667;0;0;0;0;0;0
SSQ093;22/06/2018;49.75;1.8;39;64.8;0;0;0;0
SON561;22/06/2018;0;0.083333333;0;0;0;0;0;0
SSQ032;22/06/2018;0;0.383333333;0;0;0;0;0;0
SSQ215;22/06/2018;0;0;0;0;0;0;0;0
SSQ225;22/06/2018;0;0;0;0;0;0;0;0
SST808;22/06/2018;58.3;2.733333333;40.7;64.4;0;1;0;0.066666667
SSQ227;22/06/2018;0;0;0;0;0;0;0;0
TGM572;22/06/2018;153.52;5.75;40.7;68.5;0;0;0;0
SSQ010;22/06/2018;106.05;4.683333333;37.9;66.6;0;0;0;0
SSQ129;22/06/2018;0.11;0.35;0;0;0;0;0;0
SSQ139;22/06/2018;0.23;0.383333333;6.2;7.4;0;0;0;0
SMK745;22/06/2018;69.16;2.65;41.7;66.6;0;0;0;0
SST788;22/06/2018;137.1;12.25;20.5;61.8;0;0;0;3.883333333
SSQ220;22/06/2018;3.6;0.916666667;12.2;27.5;0;0;0;0
SSP993;22/06/2018;95.63;3.1;42.7;66.6;0;0;0;0
SST835;22/06/2018;134.54;9.566666667;22.4;68.5;0;0;0;0
SSQ017;22/06/2018;315.38;12.8;26.7;62.9;0;0;0;0
SST853;22/06/2018;275.25;12.4;35.8;68.5;0;0;0;0
SSQ005;22/06/2018;98.96;3.266666667;46.8;68.5;0;0;0;0
SSQ223;22/06/2018;225.24;9.916666667;28;61.1;0;0;0;0
SSQ234;22/06/2018;0;0;0;0;0;0;0;0
SSQ014;22/06/2018;194.31;10.18333333;31.4;68.5;0;0;0;0
SSQ091;22/06/2018;18.62;2.766666667;22.4;64.8;0;0;0;0
SSQ183;22/06/2018;145.3;5.2;40.8;70.3;0;0;0;0.133333333
SSQ228;22/06/2018;217.43;8.483333333;34.3;64.8;0;0;0;0
SSQ155;22/06/2018;66.48;3.683333333;42.7;70.3;0;0;0;0
SST856;22/06/2018;17.2;1.316666667;40.9;67.3;0;0;0;0
SSQ133;22/06/2018;23.37;0.833333333;40.3;62.9;0;0;0;0
SSQ157;22/06/2018;188.21;10.91666667;20.3;59.2;0;0;0;0
SSQ158;22/06/2018;170.09;7.983333333;31.9;68.5;0;0;0;0
SSQ184;22/06/2018;179.04;7.183333333;34.8;61.1;0;0;0;0
SSQ275;22/06/2018;59.5;2.416666667;36.8;62.2;0;0;0;0
SSQ218;22/06/2018;53.23;1.916666667;36.3;57.4;0;0;0;0
SSQ298;22/06/2018;86.27;5.583333333;39.6;61.1;0;0;0;0
SSQ008;22/06/2018;0;0;0;0;0;0;0;0
SSQ018;22/06/2018;0.02;0.1;6.5;7.4;0;0;0;0
SSQ187;22/06/2018;0.8;0.9;6.5;6.5;0;0;0;0
SSQ221;22/06/2018;4.23;0.916666667;22.4;68.5;0;0;0;0
SSQ274;22/06/2018;229.38;8.616666667;35.9;66.6;0;0;0;0
SST798;22/06/2018;0;0;0;0;0;0;0;0
SST789;22/06/2018;41.41;3.033333333;31.5;48.1;0;0;0;0
SST810;22/06/2018;216.18;6;48.1;74;0;0;0;0
SSQ132;22/06/2018;0;0;0;0;0;0;0;0
SXU801;22/06/2018;0;0.05;0;0;0;0;0;0
SSQ164;22/06/2018;58.1;2.766666667;41.7;70.3;0;0;0;0
TFU029;22/06/2018;193;10.58333333;42;72.1;0;0;0;4.85
SSQ165;22/06/2018;105.97;15.51666667;21.4;61.1;0;0;0;0
T2124;22/06/2018;0;0;0;0;0;0;0;0
MI036046;22/06/2018;3.1;6.233333333;10.8;13.9;0;0;0;4.683333333
A63003243;22/06/2018;7;0.5;21.5;56.3;0;0;0;0.033333333
A52506011;22/06/2018;0;0;0;0;0;0;0;0
MI036047;22/06/2018;0;0;0;0;0;0;0;0
SSP973;22/06/2018;340.29;12.3;38.8;68.5;0;0;0;0
SSQ335;22/06/2018;0;0.133333333;0;0;0;0;0;0
SSQ182;22/06/2018;136.53;4.9;29.7;66.6;0;0;0;0
SSQ089;22/06/2018;0.04;0.216666667;0;0;0;0;0;0
SST850;22/06/2018;0;0;0;0;0;0;0;0
SST804;22/06/2018;0;0;0;0;0;0;0;0
SST842;22/06/2018;0;0;0;0;0;0;0;0
6YG00735;22/06/2018;0;0;0;0;0;0;0;0
K8614;22/06/2018;1.2;2.016666667;8.7;16.4;0;0;0;1.05
SSQ233;22/06/2018;96.5;5.3;41.4;67.5;0;0;0;0
SSQ154;22/06/2018;2.14;1.05;8.9;13;0;0;0;0
SSQ278;22/06/2018;133.6;5.1;39.8;67.5;0;0;0;0.016666667
SSQ270;22/06/2018;302.91;10.61666667;30.3;64.8;0;0;0;0
SSP992;22/06/2018;0;0;0;0;0;0;0;0
SXU799;22/06/2018;11.67;1.483333333;44.1;72.2;0;0;0;0
SSQ219;22/06/2018;109.2;3.633333333;42.9;68.5;0;0;0;0
KJB448;22/06/2018;115.17;11.28333333;37.4;112.9;0;0;0;0
SMK871;22/06/2018;198.48;3.8;62.2;75.9;0;0;0;0
SSP974;22/06/2018;202.47;5.75;52.7;74;0;0;0;0
SSP990;22/06/2018;112.34;5.3;30;72.2;0;0;0;0
SSP995;22/06/2018;113.6;4.6;40.8;77.7;0;0;0;0
SSQ000;22/06/2018;360.08;10.56666667;46.5;74;0;0;0;0
SSQ031;22/06/2018;21.13;2.5;22.2;66.6;0;0;0;0
SSQ126;22/06/2018;26.38;1.166666667;48.9;72.2;0;0;0;0
SSQ131;22/06/2018;368.89;8.983333333;45.8;66.6;0;0;0;0
SSQ137;22/06/2018;0;0;0;0;0;0;0;0
SSQ138;22/06/2018;0;0;0;0;0;0;0;0
SSQ185;22/06/2018;0;0;0;0;0;0;0;0
SSQ295;22/06/2018;45.45;2.9;30.5;68.5;0;0;0;0
SSQ516;22/06/2018;228.72;10.83333333;30.8;61.1;0;0;0;0
SSQ519;22/06/2018;463.5;15.06666667;38.4;92.8;1;0;1;1.95
SST784;22/06/2018;0;0;0;0;0;0;0;0
SST793;22/06/2018;0;0;0;0;0;0;0;0
SXU687;22/06/2018;394.67;12.81666667;36.1;74;0;0;0;0
SXV541;22/06/2018;0;0;0;0;0;0;0;0
TRL720;22/06/2018;89.2;4.766666667;32.1;64.4;0;0;0;0.316666667
TRL815;22/06/2018;86.3;3.366666667;32.2;57.1;0;0;0;0.083333333
VJK172;22/06/2018;0.1;0.166666667;0;0;0;0;0;0
VJK173;22/06/2018;111.79;4.8;42;70.3;0;0;0;0
WDP400;22/06/2018;388.42;9.833333333;46.3;75.9;0;0;0;0
KJB482;23/06/2018;0.02;0.016666667;0;0;0;0;0;0
KJB485;23/06/2018;0;0;0;0;0;0;0;0
KUM812;23/06/2018;0;0;0;0;0;0;0;0
SMK784;23/06/2018;0.6;0.566666667;0;0;0;0;0;0
SSP988;23/06/2018;62.8;3.666666667;36.6;70.9;0;0;0;0.266666667
SSQ034;23/06/2018;9.3;1.266666667;13.6;31.6;0;0;0;0.033333333
SSQ086;23/06/2018;19.6;1.733333333;23.6;60.5;0;0;0;0
SSQ180;23/06/2018;108.4;3.716666667;42.9;75.1;0;0;0;0
SSQ216;23/06/2018;235.2;8.283333333;50.5;78.9;0;0;0;2.016666667
SSQ226;23/06/2018;84.4;7.9;38.3;68;0;0;0;0.316666667
SSQ269;23/06/2018;84.8;11.2;22.6;57.1;0;0;0;0.166666667
SSQ504;23/06/2018;0;0;0;0;0;0;0;0
SSQ505;23/06/2018;0;0;0;0;0;0;0;0
SSQ517;23/06/2018;0;0.716666667;0;0;0;0;0;0
SSQ518;23/06/2018;417.6;17.15;46.4;71.8;0;0;0;8.583333333
SSQ520;23/06/2018;337.4;8.816666667;44.2;65.4;0;0;0;0.483333333
SST787;23/06/2018;25.8;0.983333333;34.7;63.4;0;0;0;0
SST794;23/06/2018;0;0;0;0;0;0;0;0
SST799;23/06/2018;0;0;0;0;0;0;0;0
SST806;23/06/2018;0;0;0;0;0;0;0;0
SST812;23/06/2018;7.4;1.816666667;25.2;53.8;0;0;0;0.033333333
SST847;23/06/2018;104.09;6.4;31.2;68.5;0;0;0;0
SST848;23/06/2018;0;0;0;0;0;0;0;0
SST852;23/06/2018;188.6;13.5;26.4;73.7;0;0;0;0
SXU686;23/06/2018;0;0;0;0;0;0;0;0
SXU997;23/06/2018;0;0.066666667;0;0;0;0;0;0
SZV599;23/06/2018;0;0;0;0;0;0;0;0
SZV601;23/06/2018;0;0;0;0;0;0;0;0
TUL304;23/06/2018;184.8;4.4;47.5;63.8;0;0;0;0
TUL498;23/06/2018;0.05;0.216666667;0;0;0;0;0;0
TUL659;23/06/2018;0;0;0;0;0;0;0;0
WCT672;23/06/2018;88.1;4.1;40.5;67;0;0;0;0.05
WEO953;23/06/2018;58.3;3.9;24.5;71.5;0;0;0;0
XIE470;23/06/2018;227.3;7.616666667;32.6;63;0;0;0;0
XIE691;23/06/2018;0;0;0;0;0;0;0;0
XIE692;23/06/2018;0;0;0;0;0;0;0;0
XIE694;23/06/2018;0.9;0.683333333;5.7;6.1;0;0;0;0
XJA060;23/06/2018;0.1;0.15;0;0;0;0;0;0
XJA409;23/06/2018;0;0;0;0;0;0;0;0
SSQ135;23/06/2018;0;0;0;0;0;0;0;0
XIE683;23/06/2018;61.95;7.866666667;18.4;64.8;0;0;0;0
SSQ015;23/06/2018;412.24;11.78333333;39.6;68.5;0;0;0;0
SSQ271;23/06/2018;66.74;3.4;36.4;66.6;0;0;0;0
SSQ130;23/06/2018;322.87;7.483333333;54.3;74;0;0;0;0
