Placa,Fecha Inicial,Hora Inicial,Fecha Final,Hora Final,Duracion,Latitud,Longitud,Geocerca,Distancia Respecto a Parada Anterior,Tiempo Respecto a Parada Anterior,Motor Apagado,Nombre de Informe
AAM755,2018-05-16,12:08:55,2018-05-16,12:18:52,0.165833333,15.82561,-87.918587,PREDIO PUCAB DPT,203.2,48.38,Si,del 1 al 31 de mayo
AAM755,2018-05-16,12:18:52,2018-05-17,08:15:53,19.95027778,15.825584,-87.919106,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-17,08:21:32,2018-05-17,08:52:26,0.515,15.825719,-87.918611,PREDIO PUCAB DPT,0.1,0.09,Si,del 1 al 31 de mayo
AAM755,2018-05-17,08:55:26,2018-05-17,09:14:23,0.315833333,15.826127,-87.919855,PREDIO PUCAB DPT,0.2,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-18,15:49:35,2018-05-18,16:02:29,0.215,15.483968,-88.006436,ZIP SAN JOSE,69.7,30.59,Si,del 1 al 31 de mayo
AAM755,2018-05-18,16:02:29,2018-05-18,16:11:32,0.150833333,15.483968,-88.006436,ZIP SAN JOSE,0.1,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-18,18:11:12,2018-05-18,18:18:09,0.115833333,15.842116,-87.938178,OPC,58.5,1.99,Si,del 1 al 31 de mayo
AAM755,2018-05-18,18:40:06,2018-05-18,19:00:40,0.342777778,15.826013,-87.919977,PREDIO PUCAB DPT,4.5,0.37,Si,del 1 al 31 de mayo
AAM755,2018-05-18,19:00:40,2018-05-19,07:52:46,12.86833333,15.825881,-87.919636,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-19,07:58:30,2018-05-19,08:14:27,0.265833333,15.826098,-87.919917,PREDIO PUCAB DPT,0.2,0.10,Si,del 1 al 31 de mayo
AAM755,2018-05-19,08:19:24,2018-05-19,08:32:24,0.216666667,15.827163,-87.918378,PREDIO PUCAB DPT,0.4,0.08,Si,del 1 al 31 de mayo
AAM755,2018-05-20,07:30:55,2018-05-20,08:12:03,0.685555556,15.826034,-87.920018,PREDIO PUCAB DPT,134.9,22.98,Si,del 1 al 31 de mayo
AAM755,2018-05-21,08:45:10,2018-05-21,08:54:44,0.159444444,15.825703,-87.919474,PREDIO PUCAB DPT,0.2,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-21,08:55:44,2018-05-21,09:01:44,0.1,15.825564,-87.91862,PREDIO PUCAB DPT,0,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-21,09:09:41,2018-05-21,09:16:41,0.116666667,15.82563,-87.918569,PREDIO PUCAB DPT,0.5,0.13,Si,del 1 al 31 de mayo
AAM755,2018-05-21,09:17:41,2018-05-21,09:44:02,0.439166667,15.826584,-87.919723,PREDIO PUCAB DPT,0.1,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-21,09:46:45,2018-05-21,10:29:09,0.706666667,15.826344,-87.919798,PREDIO PUCAB DPT,0,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-21,10:30:12,2018-05-21,10:45:32,0.255555556,15.826321,-87.919821,PREDIO PUCAB DPT,0,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-21,11:01:44,2018-05-21,12:19:34,1.297222222,15.825822,-87.919473,PREDIO PUCAB DPT,0.4,0.27,Si,del 1 al 31 de mayo
AAM755,2018-05-21,12:19:34,2018-05-21,13:42:51,1.388055556,15.825822,-87.919473,PREDIO PUCAB DPT,0,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-21,13:42:51,2018-05-21,17:17:11,3.572222222,15.825741,-87.91946,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-21,17:19:45,2018-05-21,17:24:45,0.083333333,15.825554,-87.91904,PREDIO PUCAB DPT,0.1,0.04,Si,del 1 al 31 de mayo
AAM755,2018-05-21,17:24:45,2018-05-21,17:35:42,0.1825,15.825848,-87.918524,PREDIO PUCAB DPT,0.1,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-21,17:35:42,2018-05-21,17:40:42,0.083333333,15.825609,-87.918792,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-21,17:40:42,2018-05-21,21:04:04,3.389444444,15.825685,-87.919143,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-21,21:04:30,2018-05-22,04:50:28,7.766111111,15.825854,-87.919573,PREDIO PUCAB DPT,0,0.01,Si,del 1 al 31 de mayo
AAM755,2018-05-22,04:50:28,2018-05-22,04:58:31,0.134166667,15.825854,-87.919573,PREDIO PUCAB DPT,0,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-22,04:58:31,2018-05-22,05:42:57,0.740555556,15.825907,-87.919564,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-22,05:49:57,2018-05-22,06:09:07,0.319444444,15.827201,-87.91839,PREDIO PUCAB DPT,0.4,0.12,Si,del 1 al 31 de mayo
AAM755,2018-05-22,09:59:00,2018-05-22,10:11:57,0.215833333,15.469053,-88.033706,AGENCIA LA MUNDIAL,69.7,3.83,Si,del 1 al 31 de mayo
AAM755,2018-05-23,10:15:45,2018-05-23,10:39:24,0.394166667,15.826512,-87.920589,PREDIO PUCAB DPT,81.5,24.06,Si,del 1 al 31 de mayo
AAM755,2018-05-23,10:40:12,2018-05-23,10:49:44,0.158888889,15.825952,-87.919923,PREDIO PUCAB DPT,0,0.01,Si,del 1 al 31 de mayo
AAM755,2018-05-23,10:56:16,2018-05-23,11:12:08,0.264444444,15.826561,-87.919855,PREDIO PUCAB DPT,0.4,0.11,Si,del 1 al 31 de mayo
AAM755,2018-05-23,11:15:38,2018-05-23,11:24:48,0.152777778,15.826573,-87.919971,PREDIO PUCAB DPT,0,0.06,Si,del 1 al 31 de mayo
AAM755,2018-05-23,11:29:06,2018-05-23,11:38:21,0.154166667,15.825695,-87.918622,PREDIO PUCAB DPT,0.3,0.07,Si,del 1 al 31 de mayo
AAM755,2018-05-23,11:42:40,2018-05-23,11:48:17,0.093611111,15.825815,-87.919396,PREDIO PUCAB DPT,0.1,0.07,Si,del 1 al 31 de mayo
AAM755,2018-05-23,11:48:45,2018-05-23,11:53:58,0.086944444,15.825901,-87.919532,PREDIO PUCAB DPT,0,0.01,Si,del 1 al 31 de mayo
AAM755,2018-05-23,11:54:54,2018-05-23,12:00:57,0.100833333,15.825888,-87.919551,PREDIO PUCAB DPT,0,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-23,12:01:35,2018-05-23,12:25:27,0.397777778,15.826009,-87.919799,PREDIO PUCAB DPT,0,0.01,Si,del 1 al 31 de mayo
AAM755,2018-05-23,12:31:58,2018-05-23,12:51:35,0.326944444,15.827036,-87.918321,PREDIO PUCAB DPT,0.4,0.11,Si,del 1 al 31 de mayo
AAM755,2018-05-23,14:36:41,2018-05-23,14:53:53,0.286666667,15.826958,-87.918135,PREDIO PUCAB DPT,14.1,1.75,Si,del 1 al 31 de mayo
AAM755,2018-05-23,15:57:10,2018-05-23,16:03:10,0.1,15.826029,-87.919947,PREDIO PUCAB DPT,4.8,1.05,Si,del 1 al 31 de mayo
AAM755,2018-05-23,16:06:10,2018-05-23,16:17:07,0.1825,15.826974,-87.919505,PREDIO PUCAB DPT,0.3,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-23,16:20:07,2018-05-23,16:28:04,0.1325,15.826865,-87.918703,PREDIO PUCAB DPT,0.2,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-23,16:30:04,2018-05-24,09:14:41,16.74361111,15.825737,-87.919325,PREDIO PUCAB DPT,0.2,0.03,Si,del 1 al 31 de mayo
AAM755,2018-05-24,09:21:16,2018-05-24,09:28:41,0.123611111,15.82691,-87.918317,PREDIO PUCAB DPT,0.5,0.11,Si,del 1 al 31 de mayo
AAM755,2018-05-24,14:46:52,2018-05-24,15:09:49,0.3825,15.619587,-87.978359,VFI HONDURAS,40.7,5.30,Si,del 1 al 31 de mayo
AAM755,2018-05-24,16:44:34,2018-05-24,16:51:31,0.115833333,15.841907,-87.940846,OPC,44.5,1.58,Si,del 1 al 31 de mayo
AAM755,2018-05-24,16:53:31,2018-05-24,16:58:31,0.083333333,15.842497,-87.941625,OPC,0.2,0.03,Si,del 1 al 31 de mayo
AAM755,2018-05-24,17:16:28,2018-05-24,17:23:28,0.116666667,15.826066,-87.920074,PREDIO PUCAB DPT,4.5,0.30,Si,del 1 al 31 de mayo
AAM755,2018-05-24,17:29:25,2018-05-24,17:53:22,0.399166667,15.826839,-87.91897,PREDIO PUCAB DPT,0.7,0.10,Si,del 1 al 31 de mayo
AAM755,2018-05-24,17:54:06,2018-05-25,08:50:30,14.94,15.825701,-87.919424,PREDIO PUCAB DPT,0,0.01,Si,del 1 al 31 de mayo
AAM755,2018-05-25,09:00:47,2018-05-25,09:09:47,0.15,15.826838,-87.919987,PREDIO PUCAB DPT,0.4,0.17,Si,del 1 al 31 de mayo
AAM755,2018-05-25,09:09:47,2018-05-25,09:15:50,0.100833333,15.826826,-87.919992,PREDIO PUCAB DPT,0,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-25,09:16:50,2018-05-25,11:14:35,1.9625,15.826583,-87.919882,PREDIO PUCAB DPT,0.1,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-25,11:20:11,2018-05-25,11:27:06,0.115277778,15.825693,-87.919218,PREDIO PUCAB DPT,0.3,0.09,Si,del 1 al 31 de mayo
AAM755,2018-05-25,11:28:17,2018-05-25,12:10:01,0.695555556,15.825959,-87.919552,PREDIO PUCAB DPT,0.1,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-25,12:12:39,2018-05-25,12:18:22,0.095277778,15.82584,-87.919438,PREDIO PUCAB DPT,0,0.04,Si,del 1 al 31 de mayo
AAM755,2018-05-25,12:18:22,2018-05-25,12:27:22,0.15,15.82584,-87.919438,PREDIO PUCAB DPT,0.1,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-25,12:27:34,2018-05-25,12:33:45,0.103055556,15.825633,-87.918852,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-25,12:37:02,2018-05-25,13:02:21,0.421944444,15.825558,-87.918556,PREDIO PUCAB DPT,0,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-25,13:07:08,2018-05-25,13:12:24,0.087777778,15.82576,-87.91858,PREDIO PUCAB DPT,0,0.08,No,del 1 al 31 de mayo
AAM755,2018-05-25,13:12:24,2018-05-25,13:27:37,0.253611111,15.825635,-87.918718,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-25,13:30:02,2018-05-25,14:11:53,0.6975,15.825631,-87.919007,PREDIO PUCAB DPT,0.1,0.04,Si,del 1 al 31 de mayo
AAM755,2018-05-25,14:11:53,2018-05-25,14:30:44,0.314166667,15.825814,-87.919441,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-25,14:31:36,2018-05-25,14:46:08,0.242222222,15.825914,-87.919656,PREDIO PUCAB DPT,0,0.01,Si,del 1 al 31 de mayo
AAM755,2018-05-25,15:41:04,2018-05-25,16:12:58,0.531666667,15.842203,-87.935387,OPC,4.8,0.92,Si,del 1 al 31 de mayo
AAM755,2018-05-25,16:12:58,2018-05-25,16:21:58,0.15,15.842243,-87.935906,OPC,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-25,16:21:58,2018-05-25,16:31:55,0.165833333,15.842745,-87.941571,OPC,0.4,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-25,16:33:55,2018-05-25,16:39:55,0.1,15.842,-87.939417,OPC,0.2,0.03,Si,del 1 al 31 de mayo
AAM755,2018-05-25,16:42:52,2018-05-25,16:51:52,0.15,15.841304,-87.936666,OPC,0.3,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-25,16:52:52,2018-05-25,16:59:49,0.115833333,15.840376,-87.935952,OPC,0.1,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-26,09:28:29,2018-05-26,09:58:15,0.496111111,15.826102,-87.920066,PREDIO PUCAB DPT,94.1,16.48,Si,del 1 al 31 de mayo
AAM755,2018-05-26,10:05:16,2018-05-26,10:10:16,0.083333333,15.82571,-87.918553,PREDIO PUCAB DPT,0.5,0.12,Si,del 1 al 31 de mayo
AAM755,2018-05-26,10:10:16,2018-05-26,10:21:33,0.188055556,15.825639,-87.919051,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-26,10:59:57,2018-05-26,11:17:34,0.293611111,15.584309,-87.957787,ZONA LIBRE HONDURAS,40.2,0.64,Si,del 1 al 31 de mayo
AAM755,2018-05-26,11:17:34,2018-05-26,11:32:34,0.25,15.584309,-87.957787,ZONA LIBRE HONDURAS,0.4,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-26,12:51:34,2018-05-26,13:30:28,0.648333333,15.826507,-87.920592,PREDIO PUCAB DPT,41.1,1.32,Si,del 1 al 31 de mayo
AAM755,2018-05-26,13:31:28,2018-05-26,13:40:28,0.15,15.826051,-87.920015,PREDIO PUCAB DPT,0.1,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-26,13:44:25,2018-05-26,13:52:25,0.133333333,15.825945,-87.918475,PREDIO PUCAB DPT,0.3,0.07,Si,del 1 al 31 de mayo
AAM755,2018-05-28,09:04:25,2018-05-28,09:20:25,0.266666667,15.826921,-87.919768,PREDIO PUCAB DPT,0.3,0.15,Si,del 1 al 31 de mayo
AAM755,2018-05-28,09:21:42,2018-05-28,10:31:22,1.161111111,15.826891,-87.919887,PREDIO PUCAB DPT,0,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-28,10:33:18,2018-05-28,11:15:35,0.704722222,15.826703,-87.920029,PREDIO PUCAB DPT,0,0.03,Si,del 1 al 31 de mayo
AAM755,2018-05-28,11:15:35,2018-05-28,11:22:03,0.107777778,15.826703,-87.920029,PREDIO PUCAB DPT,0.1,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-28,11:26:03,2018-05-28,11:59:33,0.558333333,15.825725,-87.91926,PREDIO PUCAB DPT,0.2,0.07,Si,del 1 al 31 de mayo
AAM755,2018-05-28,12:05:54,2018-05-28,12:22:39,0.279166667,15.826122,-87.919939,PREDIO PUCAB DPT,0.1,0.11,Si,del 1 al 31 de mayo
AAM755,2018-05-28,12:24:44,2018-05-28,12:36:07,0.189722222,15.8265,-87.920474,PREDIO PUCAB DPT,0.1,0.03,Si,del 1 al 31 de mayo
AAM755,2018-05-28,12:37:12,2018-05-28,13:07:28,0.504444444,15.826398,-87.920235,PREDIO PUCAB DPT,0,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-28,13:10:30,2018-05-28,13:20:34,0.167777778,15.826518,-87.920584,PREDIO PUCAB DPT,0,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-28,18:43:47,2018-05-29,09:01:08,14.28916667,15.825791,-87.919346,PREDIO PUCAB DPT,6.2,5.39,Si,del 1 al 31 de mayo
AAM755,2018-05-29,09:05:37,2018-05-29,09:25:20,0.328611111,15.825916,-87.919489,PREDIO PUCAB DPT,0,0.07,Si,del 1 al 31 de mayo
AAM755,2018-05-29,11:51:33,2018-05-29,11:57:30,0.099166667,15.826602,-87.920746,PREDIO PUCAB DPT,5.6,2.44,Si,del 1 al 31 de mayo
AAM755,2018-05-29,12:01:37,2018-05-30,09:26:07,21.40833333,15.825883,-87.919458,PREDIO PUCAB DPT,0.1,0.07,Si,del 1 al 31 de mayo
AAM755,2018-05-30,09:29:40,2018-05-30,09:36:40,0.116666667,15.825612,-87.91873,PREDIO PUCAB DPT,0.1,0.06,Si,del 1 al 31 de mayo
AAM755,2018-05-30,09:37:40,2018-05-30,10:03:37,0.4325,15.826033,-87.919834,PREDIO PUCAB DPT,0.2,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-30,10:05:34,2018-05-30,10:28:43,0.385833333,15.827286,-87.919551,PREDIO PUCAB DPT,0.2,0.03,Si,del 1 al 31 de mayo
AAM755,2018-05-30,10:30:45,2018-05-30,10:37:45,0.116666667,15.827077,-87.918217,PREDIO PUCAB DPT,0.2,0.03,Si,del 1 al 31 de mayo
AAM755,2018-05-30,12:39:24,2018-05-30,13:18:18,0.648333333,15.838743,-87.934488,OPC,4.9,2.03,Si,del 1 al 31 de mayo
AAM755,2018-05-30,15:52:34,2018-05-30,16:22:00,0.490555556,15.82561,-87.918543,PREDIO PUCAB DPT,10.9,2.57,Si,del 1 al 31 de mayo
AAM755,2018-05-30,16:29:35,2018-05-30,16:52:35,0.383333333,15.8266,-87.919967,PREDIO PUCAB DPT,0.4,0.13,Si,del 1 al 31 de mayo
AAM755,2018-05-30,16:57:35,2018-05-30,17:23:19,0.428888889,15.825881,-87.919558,PREDIO PUCAB DPT,0.4,0.08,Si,del 1 al 31 de mayo
AAM755,2018-05-30,17:23:19,2018-05-30,17:30:19,0.116666667,15.825913,-87.919561,PREDIO PUCAB DPT,0.1,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-30,17:53:36,2018-05-30,17:59:36,0.1,15.82603,-87.918469,PREDIO PUCAB DPT,1.7,0.39,Si,del 1 al 31 de mayo
AAM755,2018-05-30,18:00:13,2018-05-31,08:27:40,14.4575,15.825677,-87.919411,PREDIO PUCAB DPT,0,0.01,Si,del 1 al 31 de mayo
AAM755,2018-05-31,08:35:12,2018-05-31,08:48:09,0.215833333,15.827208,-87.918456,PREDIO PUCAB DPT,0.5,0.13,Si,del 1 al 31 de mayo
AAM755,2018-05-31,08:49:12,2018-05-31,09:01:59,0.213055556,15.827176,-87.918171,PREDIO PUCAB DPT,0.1,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-31,09:49:57,2018-05-31,09:58:54,0.149166667,15.673693,-87.936207,GILDAN CHOLTEX,30.1,0.80,Si,del 1 al 31 de mayo
AAM755,2018-05-31,09:59:54,2018-05-31,10:14:48,0.248333333,15.673291,-87.939219,GILDAN CHOLTEX,0.1,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-31,10:18:51,2018-05-31,10:25:48,0.115833333,15.67311,-87.939902,GILDAN CHOLTEX,0.3,0.07,Si,del 1 al 31 de mayo
AAM755,2018-05-31,11:42:36,2018-05-31,12:14:12,0.526666667,15.842316,-87.938193,OPC,33.8,1.28,Si,del 1 al 31 de mayo
AAM755,2018-05-31,12:14:12,2018-05-31,12:25:06,0.181666667,15.842595,-87.93838,OPC,0.2,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-31,12:48:03,2018-05-31,12:57:02,0.149722222,15.826408,-87.920493,PREDIO PUCAB DPT,4.5,0.38,Si,del 1 al 31 de mayo
AAM755,2018-05-31,12:57:02,2018-05-31,13:34:56,0.631666667,15.825706,-87.91855,PREDIO PUCAB DPT,0.1,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-31,13:35:56,2018-05-31,13:54:53,0.315833333,15.825896,-87.919597,PREDIO PUCAB DPT,0.2,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-01,02:01:09,2018-05-01,05:04:04,3.048611111,15.468626,-88.034109,AGENCIA LA MUNDIAL,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-01,05:06:23,2018-05-01,05:29:27,0.384444444,15.468574,-88.034183,AGENCIA LA MUNDIAL,0,0.04,Si,del 1 al 31 de mayo
AAM755,2018-05-01,05:29:27,2018-05-01,05:34:28,0.083611111,15.468574,-88.034183,AGENCIA LA MUNDIAL,0.1,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-02,08:20:28,2018-05-02,08:28:28,0.133333333,15.550925,-87.996912,REINTER SAP,68.7,26.77,Si,del 1 al 31 de mayo
AAM755,2018-05-02,10:19:10,2018-05-02,10:25:10,0.1,15.826979,-87.918311,PREDIO PUCAB DPT,49.5,1.85,Si,del 1 al 31 de mayo
AAM755,2018-05-02,10:32:07,2018-05-02,10:59:14,0.451944444,15.825614,-87.919092,PREDIO PUCAB DPT,0.6,0.12,Si,del 1 al 31 de mayo
AAM755,2018-05-02,11:04:43,2018-05-02,11:12:43,0.133333333,15.827103,-87.918237,PREDIO PUCAB DPT,1,0.09,Si,del 1 al 31 de mayo
AAM755,2018-05-02,16:12:26,2018-05-02,16:18:26,0.1,15.826075,-87.92009,PREDIO PUCAB DPT,133,5.00,Si,del 1 al 31 de mayo
AAM755,2018-05-02,16:19:26,2018-05-02,16:25:23,0.099166667,15.826738,-87.918705,PREDIO PUCAB DPT,0.3,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-02,16:28:23,2018-05-02,16:37:23,0.15,15.826066,-87.918379,PREDIO PUCAB DPT,0.4,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-02,16:50:56,2018-05-03,08:16:47,15.43083333,15.82583,-87.919414,PREDIO PUCAB DPT,0.5,0.23,Si,del 1 al 31 de mayo
AAM755,2018-05-03,08:17:51,2018-05-03,12:04:15,3.773333333,15.825707,-87.919449,PREDIO PUCAB DPT,0,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-03,12:04:15,2018-05-03,12:15:49,0.192777778,15.825707,-87.919449,PREDIO PUCAB DPT,0.1,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-03,12:16:49,2018-05-03,12:22:49,0.1,15.826681,-87.919086,PREDIO PUCAB DPT,0,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-03,12:26:48,2018-05-03,15:52:14,3.423888889,15.825729,-87.9193,PREDIO PUCAB DPT,0,0.07,Si,del 1 al 31 de mayo
AAM755,2018-05-03,16:11:45,2018-05-03,16:21:45,0.166666667,15.825917,-87.918444,PREDIO PUCAB DPT,0.6,0.33,Si,del 1 al 31 de mayo
AAM755,2018-05-03,16:22:45,2018-05-03,16:32:42,0.165833333,15.826006,-87.919751,PREDIO PUCAB DPT,0.2,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-03,16:35:42,2018-05-04,08:07:50,15.53555556,15.825771,-87.919538,PREDIO PUCAB DPT,0.1,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-04,08:07:50,2018-05-04,08:23:24,0.259444444,15.825771,-87.919538,PREDIO PUCAB DPT,0.1,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-04,14:03:28,2018-05-04,14:11:28,0.133333333,15.826821,-87.92049,PREDIO PUCAB DPT,4,5.67,Si,del 1 al 31 de mayo
AAM755,2018-05-04,14:11:28,2018-05-04,14:17:25,0.099166667,15.827055,-87.918315,PREDIO PUCAB DPT,0.1,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-04,15:55:41,2018-05-04,16:00:41,0.083333333,15.826573,-87.920575,PREDIO PUCAB DPT,3.7,1.64,Si,del 1 al 31 de mayo
AAM755,2018-05-04,16:06:38,2018-05-04,16:19:38,0.216666667,15.825669,-87.918418,PREDIO PUCAB DPT,0.3,0.10,Si,del 1 al 31 de mayo
AAM755,2018-05-04,16:24:35,2018-05-04,16:43:32,0.315833333,15.825947,-87.91967,PREDIO PUCAB DPT,0.2,0.08,Si,del 1 al 31 de mayo
AAM755,2018-05-04,19:06:50,2018-05-05,08:07:49,13.01638889,15.826113,-87.920089,PREDIO PUCAB DPT,3.3,2.39,Si,del 1 al 31 de mayo
AAM755,2018-05-05,08:08:39,2018-05-05,08:17:24,0.145833333,15.825758,-87.919623,PREDIO PUCAB DPT,0.1,0.01,Si,del 1 al 31 de mayo
AAM755,2018-05-05,08:18:24,2018-05-05,08:23:24,0.083333333,15.825898,-87.918438,PREDIO PUCAB DPT,0,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-05,19:02:57,2018-05-05,19:08:57,0.1,15.826068,-87.919715,PREDIO PUCAB DPT,188.3,10.66,Si,del 1 al 31 de mayo
AAM755,2018-05-07,07:48:49,2018-05-07,07:54:49,0.1,15.825766,-87.919388,PREDIO PUCAB DPT,64.7,36.66,Si,del 1 al 31 de mayo
AAM755,2018-05-07,07:54:49,2018-05-07,08:29:14,0.573611111,15.826015,-87.919685,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-07,08:32:17,2018-05-07,08:43:14,0.1825,15.826952,-87.918158,PREDIO PUCAB DPT,0.6,0.05,Si,del 1 al 31 de mayo
AAM755,2018-05-07,14:36:42,2018-05-07,16:21:12,1.741666667,15.827112,-87.91814,PREDIO PUCAB DPT,3.5,5.89,Si,del 1 al 31 de mayo
AAM755,2018-05-07,16:31:48,2018-05-07,16:36:48,0.083333333,15.825633,-87.919225,PREDIO PUCAB DPT,0.6,0.18,Si,del 1 al 31 de mayo
AAM755,2018-05-07,16:42:48,2018-05-07,16:52:45,0.165833333,15.826529,-87.919722,PREDIO PUCAB DPT,0.2,0.10,Si,del 1 al 31 de mayo
AAM755,2018-05-07,16:55:04,2018-05-08,07:13:23,14.30527778,15.826414,-87.91984,PREDIO PUCAB DPT,0,0.04,Si,del 1 al 31 de mayo
AAM755,2018-05-08,07:13:23,2018-05-08,07:21:04,0.128055556,15.826414,-87.91984,PREDIO PUCAB DPT,0.2,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-08,07:23:04,2018-05-08,08:26:16,1.053333333,15.825986,-87.919702,PREDIO PUCAB DPT,0.2,0.03,Si,del 1 al 31 de mayo
AAM755,2018-05-08,15:37:55,2018-05-08,15:45:51,0.132222222,15.82661,-87.920858,PREDIO PUCAB DPT,1.5,7.19,Si,del 1 al 31 de mayo
AAM755,2018-05-08,15:51:55,2018-05-09,07:45:33,15.89388889,15.82601,-87.919579,PREDIO PUCAB DPT,0,0.10,Si,del 1 al 31 de mayo
AAM755,2018-05-09,07:45:37,2018-05-09,13:36:01,5.84,15.82601,-87.919579,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-09,13:36:01,2018-05-09,13:47:36,0.193055556,15.825984,-87.919615,PREDIO PUCAB DPT,0.1,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-09,13:48:36,2018-05-09,14:02:36,0.233333333,15.826125,-87.919924,PREDIO PUCAB DPT,0,0.02,Si,del 1 al 31 de mayo
AAM755,2018-05-09,15:58:47,2018-05-09,16:05:48,0.116944444,15.827529,-87.919762,PREDIO PUCAB DPT,9.8,1.94,Si,del 1 al 31 de mayo
AAM755,2018-05-09,16:37:42,2018-05-09,16:46:39,0.149166667,15.826108,-87.919976,PREDIO PUCAB DPT,4.7,0.53,Si,del 1 al 31 de mayo
AAM755,2018-05-09,16:54:39,2018-05-10,06:43:46,13.81861111,15.826003,-87.919705,PREDIO PUCAB DPT,0.3,0.13,Si,del 1 al 31 de mayo
AAM755,2018-05-10,06:43:46,2018-05-10,06:54:21,0.176388889,15.826019,-87.919709,PREDIO PUCAB DPT,0.1,0.00,No,del 1 al 31 de mayo
AAM755,2018-05-10,17:33:32,2018-05-10,17:42:29,0.149166667,15.82604,-87.92,PREDIO PUCAB DPT,188.5,10.65,Si,del 1 al 31 de mayo
AAM755,2018-05-10,17:42:29,2018-05-11,08:02:11,14.32833333,15.82568,-87.919188,PREDIO PUCAB DPT,0,0.00,Si,del 1 al 31 de mayo
AAM755,2018-05-11,08:05:43,2018-05-11,08:16:59,0.187777778,15.826063,-87.919824,PREDIO PUCAB DPT,0.1,0.06,Si,del 1 al 31 de mayo
AAM755,2018-05-11,08:20:00,2018-05-11,08:30:00,0.166666667,15.827068,-87.9182,PREDIO PUCAB DPT,0.4,0.05,Si,del 1 al 31 de mayo
