"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost","sales","estimate"
"Fort West Apple Fruit Roll","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,15.84,6.63494354512949
"Fort West Apple Fruit Roll","Two Day Sale","Food",0,"Sunday Paper",1,3,12688,7.92,6.63494354512949
"Fort West Apple Fruit Roll","Unbeatable Price Savers","Food",0,"Sunday Paper Radio TV",1,2,5988,11.88,6.63494354512949
"Fort West Avocado Dip","'No Promotion","Food",1,"No Media",0,0,0,73.2,266.201061138571
"Fort West Avocado Dip","Bag Stuffers","Food",1,"Product Attachment",1,4,8262,3,7.63773512357051
"Fort West Avocado Dip","Big Time Discounts","Food",1,"Daily Paper",1,2,8186,1.8,7.63773512357051
"Fort West Avocado Dip","Cash Register Lottery","Food",1,"Daily Paper Radio TV",1,29,5559,2.4,7.63773512357051
"Fort West Avocado Dip","Dollar Cutters","Food",1,"Bulk Mail",1,4,14126,1.8,7.63773512357051
"Fort West Avocado Dip","Dollar Days","Food",1,"Daily Paper Radio",1,3,13881,3,7.63773512357051
"Fort West Avocado Dip","High Roller Savings","Food",1,"Daily Paper",1,4,10184,1.8,7.63773512357051
"Fort West Avocado Dip","One Day Sale","Food",1,"Daily Paper Radio TV",1,3,13175,1.2,7.63773512357051
"Fort West Avocado Dip","Price Cutters","Food",1,"Product Attachment",1,4,12920,1.8,7.63773512357051
"Fort West Avocado Dip","Price Smashers","Food",1,"Product Attachment",1,3,13823,1.8,7.63773512357051
"Fort West Avocado Dip","Super Duper Savers","Food",1,"Cash Register Handout",1,4,12950,2.4,7.63773512357051
"Fort West Avocado Dip","Super Savers","Food",1,"Sunday Paper Radio",1,2,6499,1.8,7.63773512357051
"Fort West Avocado Dip","Three for One","Food",1,"Product Attachment",1,3,12247,1.8,7.63773512357051
"Fort West Avocado Dip","Three for One","Food",1,"Sunday Paper",1,2,11825,1.2,7.63773512357051
"Fort West Avocado Dip","Two Day Sale","Food",1,"Daily Paper",1,3,10365,1.8,7.63773512357051
"Fort West Avocado Dip","You Save Days","Food",1,"Bulk Mail",1,4,13181,1.2,7.63773512357051
"Fort West Avocado Dip","You Save Days","Food",1,"TV",1,2,10822,1.2,7.63773512357051
"Fort West BBQ Potato Chips","'No Promotion","Food",1,"No Media",0,0,0,585.88,266.201061138571
"Fort West BBQ Potato Chips","Big Time Discounts","Food",1,"Product Attachment",1,2,10993,7.76,7.63773512357051
"Fort West BBQ Potato Chips","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,7.76,7.63773512357051
"Fort West BBQ Potato Chips","Dollar Cutters","Food",1,"Bulk Mail",1,4,14126,11.64,7.63773512357051
"Fort West BBQ Potato Chips","Double Down Sale","Food",1,"Street Handout",1,3,5919,11.64,7.63773512357051
"Fort West BBQ Potato Chips","Double Your Savings","Food",1,"Radio",1,3,13989,11.64,7.63773512357051
"Fort West BBQ Potato Chips","High Roller Savings","Food",1,"Daily Paper",1,4,10184,11.64,7.63773512357051
"Fort West BBQ Potato Chips","One Day Sale","Food",1,"Daily Paper Radio TV",1,1,11729,11.64,7.63773512357051
"Fort West BBQ Potato Chips","Price Savers","Food",1,"Street Handout",1,2,11513,11.64,7.63773512357051
"Fort West BBQ Potato Chips","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,15.52,7.63773512357051
"Fort West BBQ Potato Chips","Shelf Emptiers","Food",1,"Bulk Mail",1,2,11786,15.52,7.63773512357051
"Fort West BBQ Potato Chips","Shelf Emptiers","Food",1,"Daily Paper Radio TV",1,3,10789,7.76,7.63773512357051
"Fort West BBQ Potato Chips","Shelf Emptiers","Food",1,"Sunday Paper Radio TV",1,1,6728,7.76,7.63773512357051
"Fort West BBQ Potato Chips","Three for One","Food",1,"Sunday Paper",1,2,11825,11.64,7.63773512357051
"Fort West BBQ Potato Chips","Tip Top Savings","Food",1,"Daily Paper Radio TV",1,4,5490,11.64,7.63773512357051
"Fort West BBQ Potato Chips","Wallet Savers","Food",1,"Sunday Paper Radio TV",1,4,7995,11.64,7.63773512357051
"Fort West BBQ Potato Chips","You Save Days","Food",1,"Bulk Mail",1,4,13181,11.64,7.63773512357051
"Fort West Beef Jerky","'No Promotion","Food",1,"No Media",0,0,0,124.45,266.201061138571
"Fort West Beef Jerky","Best Savings","Food",1,"Daily Paper Radio TV",1,4,5382,2.85,7.63773512357051
"Fort West Beef Jerky","Cash Register Lottery","Food",1,"Daily Paper Radio TV",1,29,5559,1.9,7.63773512357051
"Fort West Beef Jerky","Dimes Off","Food",1,"In-Store Coupon",1,3,10165,0.95,7.63773512357051
"Fort West Beef Jerky","Dollar Cutters","Food",1,"Bulk Mail",1,4,14126,3.8,7.63773512357051
"Fort West Beef Jerky","Double Your Savings","Food",1,"Radio",1,2,9443,3.8,7.63773512357051
"Fort West Beef Jerky","Free For All","Food",1,"Sunday Paper Radio",1,3,12624,2.85,7.63773512357051
"Fort West Beef Jerky","One Day Sale","Food",1,"Daily Paper Radio TV",1,1,11729,2.85,7.63773512357051
"Fort West Beef Jerky","Pick Your Savings","Food",1,"Sunday Paper",1,3,6725,1.9,7.63773512357051
"Fort West Beef Jerky","Price Destroyers","Food",1,"Sunday Paper Radio",1,4,11505,2.85,7.63773512357051
"Fort West Beef Jerky","Price Destroyers","Food",1,"TV",1,1,10417,1.9,7.63773512357051
"Fort West Beef Jerky","Price Savers","Food",1,"In-Store Coupon",1,3,8185,2.85,7.63773512357051
"Fort West Beef Jerky","Saving Days","Food",1,"Daily Paper Radio",1,2,11836,3.8,7.63773512357051
"Fort West Beef Jerky","Super Duper Savers","Food",1,"Daily Paper",1,1,9100,1.9,7.63773512357051
"Fort West Beef Jerky","Super Wallet Savers","Food",1,"Cash Register Handout",1,2,14019,1.9,7.63773512357051
"Fort West Beef Jerky","Three for One","Food",1,"Sunday Paper",1,2,11825,2.85,7.63773512357051
"Fort West Beef Jerky","Unbeatable Price Savers","Food",1,"Sunday Paper Radio TV",1,2,5988,3.8,7.63773512357051
"Fort West Beef Jerky","You Save Days","Food",1,"Bulk Mail",1,4,13181,2.85,7.63773512357051
"Fort West Buttered Popcorn","'No Promotion","Food",0,"No Media",0,0,0,329.84,265.19826956013
"Fort West Buttered Popcorn","Best Savings","Food",0,"Daily Paper Radio TV",1,4,5382,7.98,6.63494354512949
"Fort West Buttered Popcorn","Dollar Days","Food",0,"Daily Paper Radio",1,3,13881,5.32,6.63494354512949
"Fort West Buttered Popcorn","Green Light Days","Food",0,"Street Handout",1,2,13342,10.64,6.63494354512949
"Fort West Buttered Popcorn","Price Savers","Food",0,"Cash Register Handout",1,3,12820,7.98,6.63494354512949
"Fort West Buttered Popcorn","Price Savers","Food",0,"Sunday Paper Radio",1,1,11170,10.64,6.63494354512949
"Fort West Buttered Popcorn","Save-It Sale","Food",0,"Daily Paper Radio TV",1,3,8937,5.32,6.63494354512949
"Fort West Buttered Popcorn","Shelf Emptiers","Food",0,"Daily Paper Radio TV",1,3,10789,5.32,6.63494354512949
"Fort West Buttered Popcorn","Super Savers","Food",0,"Sunday Paper Radio",1,2,6499,7.98,6.63494354512949
"Fort West Buttered Popcorn","Super Savers","Food",0,"Sunday Paper Radio",1,2,6476,10.64,6.63494354512949
"Fort West Buttered Popcorn","You Save Days","Food",0,"Bulk Mail",1,4,13181,10.64,6.63494354512949
"Fort West Cheese Crackers","'No Promotion","Food",1,"No Media",0,0,0,388.8,266.201061138571
"Fort West Cheese Crackers","Bag Stuffers","Food",1,"Product Attachment",1,4,8262,8.1,7.63773512357051
"Fort West Cheese Crackers","Big Time Savings","Food",1,"Sunday Paper Radio",1,4,10132,8.1,7.63773512357051
"Fort West Cheese Crackers","Bye Bye Baby","Food",1,"TV",1,4,6292,10.8,7.63773512357051
"Fort West Cheese Crackers","Cash Register Lottery","Food",1,"Sunday Paper Radio",1,29,12361,10.8,7.63773512357051
"Fort West Cheese Crackers","One Day Sale","Food",1,"Daily Paper Radio TV",1,3,13175,8.1,7.63773512357051
"Fort West Cheese Crackers","Price Cutters","Food",1,"Product Attachment",1,4,12920,8.1,7.63773512357051
"Fort West Cheese Crackers","Price Winners","Food",1,"Cash Register Handout",1,3,9521,8.1,7.63773512357051
"Fort West Cheese Crackers","Price Winners","Food",1,"Cash Register Handout",1,4,10377,13.5,7.63773512357051
"Fort West Cheese Crackers","Save-It Sale","Food",1,"Product Attachment",1,3,6025,10.8,7.63773512357051
"Fort West Cheese Crackers","Shelf Emptiers","Food",1,"Street Handout",1,4,13734,10.8,7.63773512357051
"Fort West Cheese Crackers","Super Duper Savers","Food",1,"Daily Paper",1,1,9100,10.8,7.63773512357051
"Fort West Cheese Crackers","Super Savers","Food",1,"Sunday Paper Radio",1,2,6476,8.1,7.63773512357051
"Fort West Cheese Crackers","Tip Top Savings","Food",1,"Daily Paper Radio TV",1,4,5490,10.8,7.63773512357051
"Fort West Cheese Crackers","Two Day Sale","Food",1,"Sunday Paper",1,3,11205,8.1,7.63773512357051
"Fort West Cheese Crackers","Wallet Savers","Food",1,"Sunday Paper Radio TV",1,4,7995,8.1,7.63773512357051
"Fort West Cheese Dip","'No Promotion","Food",1,"No Media",0,0,0,79.86,266.201061138571
"Fort West Cheese Dip","Best Savings","Food",1,"Daily Paper Radio TV",1,4,5382,1.98,7.63773512357051
"Fort West Cheese Dip","Dollar Days","Food",1,"Daily Paper Radio",1,3,13881,2.64,7.63773512357051
"Fort West Cheese Dip","Save-It Sale","Food",1,"Product Attachment",1,3,6025,1.98,7.63773512357051
"Fort West Cheese Dip","Savings Galore","Food",1,"Street Handout",1,3,13853,2.64,7.63773512357051
"Fort West Chocolate Chip Cookies","'No Promotion","Food",0,"No Media",0,0,0,251.1,265.19826956013
"Fort West Chocolate Chip Cookies","Big Promo","Food",0,"Cash Register Handout",1,2,12388,3.1,6.63494354512949
"Fort West Chocolate Chip Cookies","Big Promo","Food",0,"Sunday Paper",1,2,5112,4.65,6.63494354512949
"Fort West Chocolate Chip Cookies","Big Time Discounts","Food",0,"Daily Paper",1,2,8186,3.1,6.63494354512949
"Fort West Chocolate Chip Cookies","Dimes Off","Food",0,"Daily Paper Radio TV",1,2,9647,6.2,6.63494354512949
"Fort West Chocolate Chip Cookies","Dollar Cutters","Food",0,"Daily Paper Radio TV",1,2,14418,6.2,6.63494354512949
"Fort West Chocolate Chip Cookies","Dollar Days","Food",0,"Daily Paper Radio",1,3,13881,6.2,6.63494354512949
"Fort West Chocolate Chip Cookies","Price Savers","Food",0,"Sunday Paper Radio",1,1,11170,4.65,6.63494354512949
"Fort West Chocolate Chip Cookies","Price Slashers","Food",0,"Sunday Paper Radio TV",1,1,8621,6.2,6.63494354512949
"Fort West Chocolate Chip Cookies","Price Smashers","Food",0,"Product Attachment",1,3,13823,4.65,6.63494354512949
"Fort West Chocolate Chip Cookies","Savings Galore","Food",0,"Street Handout",1,3,13853,6.2,6.63494354512949
"Fort West Chocolate Chip Cookies","Shelf Emptiers","Food",0,"Street Handout",1,4,13734,6.2,6.63494354512949
"Fort West Chocolate Chip Cookies","Shelf Emptiers","Food",0,"Sunday Paper Radio TV",1,3,8969,3.1,6.63494354512949
"Fort West Chocolate Chip Cookies","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,4.65,6.63494354512949
"Fort West Chocolate Chip Cookies","Unbeatable Price Savers","Food",0,"Daily Paper Radio TV",1,3,13777,4.65,6.63494354512949
"Fort West Chocolate Donuts","'No Promotion","Food",0,"No Media",0,0,0,255.06,265.19826956013
"Fort West Chocolate Donuts","Best Savings","Food",0,"Radio",1,4,13141,7.02,6.63494354512949
"Fort West Chocolate Donuts","Big Time Savings","Food",0,"Product Attachment",1,2,6973,4.68,6.63494354512949
"Fort West Chocolate Donuts","Go For It","Food",0,"Radio",1,3,12403,7.02,6.63494354512949
"Fort West Chocolate Donuts","High Roller Savings","Food",0,"Daily Paper",1,4,10184,14.04,6.63494354512949
"Fort West Chocolate Donuts","Mystery Sale","Food",0,"Sunday Paper Radio",1,3,9700,7.02,6.63494354512949
"Fort West Chocolate Donuts","Price Savers","Food",0,"Cash Register Handout",1,3,12820,9.36,6.63494354512949
"Fort West Chocolate Donuts","Price Savers","Food",0,"Product Attachment",1,3,6227,9.36,6.63494354512949
"Fort West Chocolate Donuts","Price Savers","Food",0,"Sunday Paper Radio",1,1,11170,4.68,6.63494354512949
"Fort West Chocolate Donuts","Price Smashers","Food",0,"Product Attachment",1,3,13823,4.68,6.63494354512949
"Fort West Chocolate Donuts","Save-It Sale","Food",0,"Product Attachment",1,3,6025,4.68,6.63494354512949
"Fort West Chocolate Donuts","Savings Galore","Food",0,"Street Handout",1,3,13853,7.02,6.63494354512949
"Fort West Chocolate Donuts","Savings Galore","Food",0,"Sunday Paper Radio TV",1,1,6165,4.68,6.63494354512949
"Fort West Chocolate Donuts","Shelf Emptiers","Food",0,"Daily Paper Radio TV",1,3,10789,9.36,6.63494354512949
"Fort West Chocolate Donuts","Super Savers","Food",0,"Sunday Paper Radio",1,2,6499,4.68,6.63494354512949
"Fort West Chocolate Donuts","Super Savers","Food",0,"Sunday Paper Radio",1,2,6476,7.02,6.63494354512949
"Fort West Chocolate Donuts","Super Wallet Savers","Food",0,"Cash Register Handout",1,2,14019,4.68,6.63494354512949
"Fort West Chocolate Donuts","Two Day Sale","Food",0,"Sunday Paper",1,3,12688,7.02,6.63494354512949
"Fort West Chocolate Donuts","You Save Days","Food",0,"Bulk Mail",1,4,13181,11.7,6.63494354512949
"Fort West Corn Chips","'No Promotion","Food",1,"No Media",0,0,0,141.12,266.201061138571
"Fort West Corn Chips","Best Savings","Food",1,"Street Handout",1,4,11401,5.04,7.63773512357051
"Fort West Corn Chips","Big Promo","Food",1,"Sunday Paper",1,2,5112,3.78,7.63773512357051
"Fort West Corn Chips","Big Time Savings","Food",1,"Daily Paper",1,2,7732,2.52,7.63773512357051
"Fort West Corn Chips","Bye Bye Baby","Food",1,"TV",1,4,6292,5.04,7.63773512357051
"Fort West Corn Chips","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,5.04,7.63773512357051
"Fort West Corn Chips","Cash Register Lottery","Food",1,"Daily Paper Radio TV",1,29,5559,2.52,7.63773512357051
"Fort West Corn Chips","Cash Register Lottery","Food",1,"In-Store Coupon",1,29,9578,5.04,7.63773512357051
"Fort West Corn Chips","Mystery Sale","Food",1,"In-Store Coupon",1,2,13161,1.26,7.63773512357051
"Fort West Corn Chips","One Day Sale","Food",1,"Daily Paper Radio TV",1,3,13175,3.78,7.63773512357051
"Fort West Corn Chips","Price Savers","Food",1,"Daily Paper Radio TV",1,1,9356,3.78,7.63773512357051
"Fort West Corn Chips","Savings Galore","Food",1,"Sunday Paper Radio TV",1,1,6165,3.78,7.63773512357051
"Fort West Corn Chips","Super Wallet Savers","Food",1,"Daily Paper Radio",1,4,10914,5.04,7.63773512357051
"Fort West Corn Chips","Three for One","Food",1,"Product Attachment",1,3,12247,10.08,7.63773512357051
"Fort West Corn Chips","Two Day Sale","Food",1,"Daily Paper",1,3,10365,3.78,7.63773512357051
"Fort West Dried Apples","'No Promotion","Food",1,"No Media",0,0,0,226.48,266.201061138571
"Fort West Dried Apples","Big Time Savings","Food",1,"Daily Paper",1,2,7732,6.08,7.63773512357051
"Fort West Dried Apples","Dollar Cutters","Food",1,"Daily Paper Radio TV",1,2,14418,3.04,7.63773512357051
"Fort West Dried Apples","Green Light Days","Food",1,"Street Handout",1,2,13342,6.08,7.63773512357051
"Fort West Dried Apples","High Roller Savings","Food",1,"Daily Paper",1,4,10184,4.56,7.63773512357051
"Fort West Dried Apples","Price Cutters","Food",1,"Radio",1,2,13399,3.04,7.63773512357051
"Fort West Dried Apples","Price Winners","Food",1,"Cash Register Handout",1,3,9521,4.56,7.63773512357051
"Fort West Dried Apples","Sales Galore","Food",1,"Product Attachment",1,3,14908,4.56,7.63773512357051
"Fort West Dried Apples","Saving Days","Food",1,"Daily Paper Radio",1,2,11836,4.56,7.63773512357051
"Fort West Dried Apples","Super Savers","Food",1,"Sunday Paper Radio",1,2,6476,4.56,7.63773512357051
"Fort West Dried Apples","You Save Days","Food",1,"Sunday Paper",1,4,5127,4.56,7.63773512357051
"Fort West Dried Apricots","'No Promotion","Food",1,"No Media",0,0,0,318.12,266.201061138571
"Fort West Dried Apricots","Big Time Savings","Food",1,"Sunday Paper Radio",1,4,10132,7.23,7.63773512357051
"Fort West Dried Apricots","Cash Register Lottery","Food",1,"Sunday Paper Radio",1,29,12361,9.64,7.63773512357051
"Fort West Dried Apricots","Dollar Cutters","Food",1,"Bulk Mail",1,4,14126,7.23,7.63773512357051
"Fort West Dried Apricots","Green Light Days","Food",1,"Daily Paper",1,2,6627,7.23,7.63773512357051
"Fort West Dried Apricots","Green Light Days","Food",1,"Street Handout",1,2,13342,4.82,7.63773512357051
"Fort West Dried Apricots","High Roller Savings","Food",1,"Daily Paper",1,4,10184,12.05,7.63773512357051
"Fort West Dried Apricots","Price Savers","Food",1,"In-Store Coupon",1,3,8185,4.82,7.63773512357051
"Fort West Dried Apricots","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,4.82,7.63773512357051
"Fort West Dried Apricots","Sales Days","Food",1,"Daily Paper",1,1,6271,9.64,7.63773512357051
"Fort West Dried Apricots","Sales Days","Food",1,"TV",1,3,8103,7.23,7.63773512357051
"Fort West Dried Apricots","Shelf Emptiers","Food",1,"Street Handout",1,4,13734,7.23,7.63773512357051
"Fort West Dried Apricots","Shelf Emptiers","Food",1,"Sunday Paper Radio TV",1,1,6728,7.23,7.63773512357051
"Fort West Dried Apricots","Super Savers","Food",1,"Cash Register Handout",1,4,7151,12.05,7.63773512357051
"Fort West Dried Apricots","Super Savers","Food",1,"Sunday Paper Radio",1,2,6499,7.23,7.63773512357051
"Fort West Dried Apricots","Super Wallet Savers","Food",1,"Daily Paper Radio",1,4,10914,7.23,7.63773512357051
"Fort West Dried Apricots","Tip Top Savings","Food",1,"In-Store Coupon",1,2,5197,7.23,7.63773512357051
"Fort West Dried Apricots","Two Day Sale","Food",1,"Daily Paper Radio",1,4,11252,7.23,7.63773512357051
"Fort West Dried Apricots","Two Day Sale","Food",1,"Sunday Paper",1,3,11946.5,14.46,7.63773512357051
"Fort West Dried Apricots","Unbeatable Price Savers","Food",1,"Daily Paper Radio TV",1,3,13777,7.23,7.63773512357051
"Fort West Dried Apricots","You Save Days","Food",1,"TV",1,2,10822,9.64,7.63773512357051
"Fort West Dried Dates","'No Promotion","Food",0,"No Media",0,0,0,404.67,265.19826956013
"Fort West Dried Dates","Money Savers","Food",0,"Cash Register Handout",1,4,5301,13.16,6.63494354512949
"Fort West Dried Dates","Sales Days","Food",0,"Daily Paper",1,1,6271,9.87,6.63494354512949
"Fort West Dried Dates","Sales Galore","Food",0,"Product Attachment",1,3,14908,13.16,6.63494354512949
"Fort West Dried Dates","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,19.74,6.63494354512949
"Fort West Dried Dates","Super Duper Savers","Food",0,"Daily Paper",1,1,9100,26.32,6.63494354512949
"Fort West Dried Dates","Tip Top Savings","Food",0,"In-Store Coupon",1,2,5197,6.58,6.63494354512949
"Fort West Dried Dates","Two Day Sale","Food",0,"Daily Paper Radio",1,4,11252,9.87,6.63494354512949
"Fort West Dried Dates","Wallet Savers","Food",0,"Sunday Paper Radio TV",1,4,7995,9.87,6.63494354512949
"Fort West Fondue Mix","'No Promotion","Food",1,"No Media",0,0,0,192,266.201061138571
"Fort West Fondue Mix","Best Savings","Food",1,"Radio",1,4,13141,4.5,7.63773512357051
