product_name,SKU,SRP,brand_name,product_subcategory,product_category,product_family,store_Sales,store_cost,unit_sales
"Steady Conditioning Shampoo",67602064013,1.5100,Steady,Shampoo,"Bathroom Products",Non-Consumable,566.2500,227.4362,375.0000
"Steady Deodorant",26089182496,0.6700,Steady,"Personal Hygiene",Hygiene,Non-Consumable,196.9800,79.1471,294.0000
"Steady Dishwasher Detergent",84394162297,1.9300,Steady,"Nasal Sprays",Decongestants,Non-Consumable,621.4600,247.5225,322.0000
"Steady Extra Moisture Shampoo",44894450306,1.8000,Steady,Shampoo,"Bathroom Products",Non-Consumable,606.6000,250.1460,337.0000
"Steady HCL Nasal Spray",19172012209,1.9700,Steady,"Nasal Sprays",Decongestants,Non-Consumable,711.1700,286.0440,361.0000
"Steady Laundry Detergent",37886750102,0.5700,Steady,Mouthwash,"Bathroom Products",Non-Consumable,189.8100,77.0469,333.0000
"Steady Mint Mouthwash",76703603863,2.2400,Steady,Mouthwash,"Bathroom Products",Non-Consumable,683.2000,280.4928,305.0000
"Steady Multi-Symptom Cold Remedy",74780964255,3.5000,Steady,"Cold Remedies","Cold Remedies",Non-Consumable,1116.5000,458.1850,319.0000
"Steady Silky Smooth Hair Conditioner",66828675866,1.4500,Steady,Conditioner,"Bathroom Products",Non-Consumable,508.9500,203.7540,351.0000
"Steady Tartar Control Toothpaste",26453244090,1.2800,Steady,"Personal Hygiene",Hygiene,Non-Consumable,468.4800,187.1488,366.0000
"Steady Toothpaste",84132432341,2.1400,Steady,"Personal Hygiene",Hygiene,Non-Consumable,644.1400,258.4692,301.0000
"Steady Whitening Toothpast",65270097851,0.6000,Steady,"Personal Hygiene",Hygiene,Non-Consumable,238.8000,96.3660,398.0000
"Sunset 100 Watt Lightbulb",83140047192,1.6400,Sunset,Lightbulbs,Electrical,Non-Consumable,570.7200,229.8132,348.0000
"Sunset 25 Watt Lightbulb",32639759182,2.5300,Sunset,Lightbulbs,Electrical,Non-Consumable,812.1300,324.0171,321.0000
"Sunset 60 Watt Lightbulb",56587154269,2.1700,Sunset,Lightbulbs,Electrical,Non-Consumable,640.1500,257.5139,295.0000
"Sunset 75 Watt Lightbulb",40330317616,1.9100,Sunset,Lightbulbs,Electrical,Non-Consumable,681.8700,272.7862,357.0000
"Sunset AA-Size Batteries",84551028609,2.9500,Sunset,Batteries,Electrical,Non-Consumable,967.6000,384.7390,328.0000
"Sunset AAA-Size Batteries",12002381682,3.4900,Sunset,Batteries,Electrical,Non-Consumable,1190.0900,476.8038,341.0000
"Sunset Bees Wax Candles",29329741597,0.5600,Sunset,Candles,Candles,Non-Consumable,156.8000,63.2520,280.0000
"Sunset C-Size Batteries",20421063303,2.4000,Sunset,Batteries,Electrical,Non-Consumable,724.8000,289.4640,302.0000
"Sunset Copper Cleaner",63254396319,0.8900,Sunset,"Pot Cleaners","Kitchen Products",Non-Consumable,299.9300,120.6573,337.0000
"Sunset Copper Pot Scrubber",89295631051,2.6500,Sunset,"Pot Scrubbers","Kitchen Products",Non-Consumable,977.8500,392.9420,369.0000
"Sunset Counter Cleaner",10296207070,0.8300,Sunset,Cleaners,"Cleaning Supplies",Non-Consumable,286.3500,116.4739,345.0000
"Sunset D-Size Batteries",59556713700,2.6500,Sunset,Batteries,Electrical,Non-Consumable,895.7000,373.7560,338.0000
"Sunset Economy Toilet Brush",15871264338,0.5300,Sunset,"Toilet Brushes","Bathroom Products",Non-Consumable,198.2200,80.0830,374.0000
"Sunset Frying Pan",99056425690,2.7100,Sunset,"Pots and Pans","Kitchen Products",Non-Consumable,864.4900,349.0751,319.0000
"Sunset Glass Cleaner",26871840357,1.8500,Sunset,Cleaners,"Cleaning Supplies",Non-Consumable,662.3000,269.3970,358.0000
"Sunset Large Sponge",73550452589,1.9000,Sunset,Sponges,"Kitchen Products",Non-Consumable,674.5000,267.9380,355.0000
"Sunset Paper Cups",63037931323,2.6300,Sunset,"Paper Dishes","Paper Products",Non-Consumable,936.2800,375.7218,356.0000
"Sunset Paper Plates",20057001709,1.7500,Sunset,"Paper Dishes","Paper Products",Non-Consumable,652.7500,266.4025,373.0000
"Sunset Paper Towels",45586578249,1.4300,Sunset,"Paper Wipes","Paper Products",Non-Consumable,564.8500,231.7172,395.0000
"Sunset Plastic Forks",90830605626,1.1300,Sunset,"Plastic Utensils","Plastic Products",Non-Consumable,424.8800,167.4208,376.0000
"Sunset Plastic Knives",84698625206,2.5700,Sunset,"Plastic Utensils","Plastic Products",Non-Consumable,855.8100,350.2139,333.0000
"Sunset Plastic Spoons",81217407584,2.5900,Sunset,"Plastic Utensils","Plastic Products",Non-Consumable,875.4200,355.7624,338.0000
"Sunset Room Freshener",67099675536,2.4400,Sunset,Deodorizers,"Cleaning Supplies",Non-Consumable,802.7600,310.2460,329.0000
"Sunset Scented Tissue",70216831564,1.7800,Sunset,"Paper Wipes","Paper Products",Non-Consumable,633.6800,252.4040,356.0000
"Sunset Scented Toilet Tissue",72139471173,2.5900,Sunset,"Paper Wipes","Paper Products",Non-Consumable,758.8700,299.8961,293.0000
"Sunset Scissors",21639183163,1.7200,Sunset,Tools,Hardware,Non-Consumable,440.3200,175.9904,256.0000
"Sunset Screw Driver",48556137681,1.8300,Sunset,Tools,Hardware,Non-Consumable,658.8000,265.0938,360.0000
"Sunset Silver Cleaner",52765478491,0.6300,Sunset,"Pot Cleaners","Kitchen Products",Non-Consumable,206.6400,85.4973,328.0000
"Sunset Soft Napkins",79830029606,3.1500,Sunset,"Paper Wipes","Paper Products",Non-Consumable,1074.1500,435.6450,341.0000
"Sunset Tissues",99420487284,1.5900,Sunset,"Paper Wipes","Paper Products",Non-Consumable,532.6500,215.3814,335.0000
"Sunset Toilet Bowl Cleaner",63766054511,1.1600,Sunset,Cleaners,"Cleaning Supplies",Non-Consumable,390.9200,155.9040,337.0000
"Sunset Toilet Paper",49795919060,0.8600,Sunset,"Paper Wipes","Paper Products",Non-Consumable,312.1800,126.2308,363.0000
"Super Apple Butter",76410352587,0.5300,Super,Preserves,"Jams and Jellies",Food,192.3900,76.6645,363.0000
"Super Apple Jam",29027220606,3.3900,Super,Jam,"Jams and Jellies",Food,1271.2500,512.7714,375.0000
"Super Apple Jelly",11040605902,2.5800,Super,Jelly,"Jams and Jellies",Food,959.7600,387.3870,372.0000
"Super Apple Preserves",27104580998,0.7600,Super,Preserves,"Jams and Jellies",Food,300.9600,119.4492,396.0000
"Super Brown Sugar",63912299275,1.4200,Super,Sugar,"Baking Goods",Food,467.1800,190.4078,329.0000
"Super Canola Oil",37314141392,1.3200,Super,"Cooking Oil","Baking Goods",Food,374.8800,147.0480,284.0000
"Super Chunky Peanut Butter",32421942353,0.9900,Super,"Peanut Butter","Jams and Jellies",Food,396.9900,158.6673,401.0000
"Super Columbian Coffee",62951875329,0.5000,Super,Coffee,"Hot Beverages",Drink,161.5000,64.7100,323.0000
"Super Corn Oil",95823784470,1.8100,Super,"Cooking Oil","Baking Goods",Food,586.4400,227.8971,324.0000
"Super Creamy Peanut Butter",20608538985,1.4800,Super,"Peanut Butter","Jams and Jellies",Food,537.2400,216.0504,363.0000
"Super Decaf Coffee",39236781001,1.3700,Super,Coffee,"Hot Beverages",Drink,450.7300,182.0045,329.0000
"Super Extra Chunky Peanut Butter",16763259768,3.6200,Super,"Peanut Butter","Jams and Jellies",Food,1466.1000,579.0914,405.0000
"Super French Roast Coffee",46563277840,2.8600,Super,Coffee,"Hot Beverages",Drink,946.6600,370.7990,331.0000
"Super Grape Jam",47570758461,1.8900,Super,Jam,"Jams and Jellies",Food,684.1800,276.9984,362.0000
"Super Grape Jelly",17491382956,2.1500,Super,Jelly,"Jams and Jellies",Food,726.7000,290.8950,338.0000
"Super Grape Preserves",27700943350,3.1200,Super,Preserves,"Jams and Jellies",Food,1054.5600,420.7632,338.0000
"Super Hot Chocolate",86619912981,1.8600,Super,Chocolate,"Hot Beverages",Drink,645.4200,260.4372,347.0000
"Super Low Fat Apple Butter",80255631804,1.6800,Super,Preserves,"Jams and Jellies",Food,544.3200,220.0632,324.0000
"Super Oregano",53702738881,3.4500,Super,Spices,"Baking Goods",Food,1152.3000,459.7815,334.0000
"Super Pepper",61393297314,2.8300,Super,Spices,"Baking Goods",Food,979.1800,394.6718,346.0000
"Super Regular Coffee",45004699826,1.7000,Super,Coffee,"Hot Beverages",Drink,513.4000,203.7620,302.0000
"Super Salt",22212381958,2.9400,Super,Spices,"Baking Goods",Food,1155.4200,462.8736,393.0000
"Super Sesame Oil",90465192198,2.7300,Super,"Cooking Oil","Baking Goods",Food,879.0600,354.0810,322.0000
"Super Strawberry Jam",34795139431,3.9600,Super,Jam,"Jams and Jellies",Food,1334.5200,544.3812,337.0000
"Super Strawberry Jelly",22576443552,0.9000,Super,Jelly,"Jams and Jellies",Food,347.4000,137.2050,386.0000
"Super Strawberry Preserves",61712093949,2.1800,Super,Preserves,"Jams and Jellies",Food,682.3400,276.3804,313.0000
"Super Tomato Sauce",26972820162,1.6000,Super,Sauces,"Baking Goods",Food,516.8000,211.7280,323.0000
"Super Vegetable Oil",30818099379,2.2200,Super,"Cooking Oil","Baking Goods",Food,757.0200,306.8262,341.0000
"Super White Sugar",10033125281,1.5600,Super,Sugar,"Baking Goods",Food,608.4000,244.7172,390.0000
"Swell Canned Mixed Fruit",65579034686,2.3400,Swell,"Canned Fruit",Fruit,Food,865.8000,352.5210,370.0000
"Swell Canned Peaches",42871420979,1.6300,Swell,"Canned Fruit",Fruit,Food,599.8400,241.0933,368.0000
"Symphony Rosy Sunglasses",73660991787,1.6000,Symphony,Sunglasses,Specialty,Non-Consumable,548.8000,221.5520,343.0000
"Tell Tale Almonds",92249944806,3.6800,"Tell Tale",Nuts,Specialty,Food,1107.6800,439.0608,301.0000
"Tell Tale Asparagus",55812264084,3.6400,"Tell Tale","Fresh Vegetables",Vegetables,Food,1001.0000,406.4424,275.0000
"Tell Tale Baby Onion",44548016190,2.6600,"Tell Tale","Fresh Vegetables",Vegetables,Food,968.2400,385.2478,364.0000
"Tell Tale Beets",11591553092,2.6000,"Tell Tale","Fresh Vegetables",Vegetables,Food,839.8000,336.1800,323.0000
"Tell Tale Broccoli",40281608700,1.8100,"Tell Tale","Fresh Vegetables",Vegetables,Food,533.9500,220.3675,295.0000
"Tell Tale Canned Peanuts",77130557894,3.4000,"Tell Tale",Nuts,Specialty,Food,941.8000,389.1980,277.0000
"Tell Tale Cantelope",11760811209,3.8200,"Tell Tale","Fresh Fruit",Fruit,Food,1344.6400,564.5196,352.0000
"Tell Tale Cauliflower",23080183863,1.8700,"Tell Tale","Fresh Vegetables",Vegetables,Food,624.5800,257.0876,334.0000
"Tell Tale Corn on the Cob",80806578993,1.9400,"Tell Tale","Fresh Vegetables",Vegetables,Food,717.8000,284.1906,370.0000
"Tell Tale Dried Mushrooms",65697051882,1.4500,"Tell Tale","Fresh Vegetables",Vegetables,Food,501.7000,200.1725,346.0000
"Tell Tale Elephant Garlic",59246274828,2.6400,"Tell Tale","Fresh Vegetables",Vegetables,Food,847.4400,340.8240,321.0000
"Tell Tale Fancy Plums",71407904028,0.6800,"Tell Tale","Fresh Fruit",Fruit,Food,233.2400,92.8336,343.0000
"Tell Tale Firm Tofu",29530960917,1.6700,"Tell Tale",Tofu,"Packaged Vegetables",Food,641.2800,259.7184,384.0000
"Tell Tale Fresh Lima Beans",99940503239,3.1700,"Tell Tale","Fresh Vegetables",Vegetables,Food,1312.3800,524.8252,414.0000
"Tell Tale Fuji Apples",40964466929,3.6300,"Tell Tale","Fresh Fruit",Fruit,Food,1212.4200,487.8720,334.0000
"Tell Tale Garlic",59974398016,1.1700,"Tell Tale","Fresh Vegetables",Vegetables,Food,322.9200,132.0111,276.0000
"Tell Tale Golden Delcious Apples",82579680085,3.7900,"Tell Tale","Fresh Fruit",Fruit,Food,1174.9000,482.1259,310.0000
"Tell Tale Green Pepper",44229219555,1.6500,"Tell Tale","Fresh Vegetables",Vegetables,Food,514.8000,207.8670,312.0000
"Tell Tale Honey Dew",81339898705,2.8000,"Tell Tale","Fresh Fruit",Fruit,Food,890.4000,361.3400,318.0000
"Tell Tale Lemons",47972167134,0.6100,"Tell Tale","Fresh Fruit",Fruit,Food,234.2400,97.5451,384.0000
"Tell Tale Lettuce",71146174073,1.7700,"Tell Tale","Fresh Vegetables",Vegetables,Food,677.9100,272.0313,383.0000
"Tell Tale Limes",69906392693,1.8400,"Tell Tale","Fresh Fruit",Fruit,Food,616.4000,252.0432,335.0000
"Tell Tale Macintosh Apples",87210149168,2.5300,"Tell Tale","Fresh Fruit",Fruit,Food,728.6400,294.5426,288.0000
"Tell Tale Mandarin Oranges",92192878127,1.9100,"Tell Tale","Fresh Fruit",Fruit,Food,521.4300,208.2664,273.0000
"Tell Tale Mixed Nuts",67198563218,1.8500,"Tell Tale",Nuts,Specialty,Food,643.8000,259.3515,348.0000
"Tell Tale Mushrooms",69542331099,2.9600,"Tell Tale","Fresh Vegetables",Vegetables,Food,781.4400,309.4088,264.0000
"Tell Tale New Potatos",21204751133,1.1400,"Tell Tale","Fresh Vegetables",Vegetables,Food,384.1800,153.7746,337.0000
"Tell Tale Onions",40795208811,2.4100,"Tell Tale","Fresh Vegetables",Vegetables,Food,629.0100,250.9533,261.0000
"Tell Tale Oranges",98643655180,1.7200,"Tell Tale","Fresh Fruit",Fruit,Food,550.4000,228.2268,320.0000
"Tell Tale Party Nuts",94798375964,2.8500,"Tell Tale",Nuts,Specialty,Food,977.5500,409.4595,343.0000
"Tell Tale Peaches",34513689875,0.5800,"Tell Tale","Fresh Fruit",Fruit,Food,186.7600,75.5624,322.0000
"Tell Tale Plums",17938056588,2.7400,"Tell Tale","Fresh Fruit",Fruit,Food,841.1800,345.4318,307.0000
"Tell Tale Potatos",96504550576,0.8400,"Tell Tale","Fresh Vegetables",Vegetables,Food,252.0000,103.9500,300.0000
"Tell Tale Prepared Salad",15072770714,2.5900,"Tell Tale","Fresh Vegetables",Vegetables,Food,745.9200,295.8816,288.0000
"Tell Tale Red Delcious Apples",46777650713,1.9000,"Tell Tale","Fresh Fruit",Fruit,Food,659.3000,262.1810,347.0000
"Tell Tale Red Pepper",36538661122,1.9300,"Tell Tale","Fresh Vegetables",Vegetables,Food,644.6200,258.6779,334.0000
"Tell Tale Shitake Mushrooms",63091554045,3.5100,"Tell Tale","Fresh Vegetables",Vegetables,Food,1024.9200,407.6865,292.0000
"Tell Tale Squash",90327305197,1.8600,"Tell Tale","Fresh Vegetables",Vegetables,Food,593.3400,239.3820,319.0000
"Tell Tale Summer Squash",28895309567,0.7300,"Tell Tale","Fresh Vegetables",Vegetables,Food,232.8700,93.3232,319.0000
"Tell Tale Sweet Onion",21374009251,1.3600,"Tell Tale","Fresh Vegetables",Vegetables,Food,490.9600,202.6944,361.0000
"Tell Tale Sweet Peas",76961299777,2.1900,"Tell Tale","Fresh Vegetables",Vegetables,Food,672.3300,262.6905,307.0000
"Tell Tale Tangerines",40600405335,1.7400,"Tell Tale","Fresh Fruit",Fruit,Food,581.1600,238.2582,334.0000
"Tell Tale Tomatos",28848102688,2.5500,"Tell Tale","Fresh Vegetables",Vegetables,Food,887.4000,350.4465,348.0000
"Tell Tale Walnuts",13683450818,1.6300,"Tell Tale",Nuts,Specialty,Food,461.2900,189.9276,283.0000
"Thresher Bubble Gum",58092989325,1.1100,Thresher,Gum,Candy,Food,415.1400,166.0782,374.0000
"Thresher Malted Milk Balls",57364866137,1.5800,Thresher,"Chocolate Candy",Candy,Food,619.3600,243.8730,392.0000
"Thresher Mint Chocolate Bar",69264765381,1.7100,Thresher,"Chocolate Candy",Candy,Food,637.8300,250.3269,373.0000
"Thresher Mints",99981734156,1.8100,Thresher,"Hard Candy",Candy,Food,568.3400,220.7114,314.0000
"Thresher Semi-Sweet Chocolate Bar",34657252430,1.8700,Thresher,"Chocolate Candy",Candy,Food,684.4200,277.4519,366.0000
"Thresher Spicy Mints",83406100869,3.6500,Thresher,"Hard Candy",Candy,Food,1376.0500,552.3180,377.0000
"Thresher Tasty Candy Bar",61210145354,3.4400,Thresher,"Chocolate Candy",Candy,Food,1193.6800,473.3784,347.0000
"Thresher White Chocolate Bar",15749652981,2.4900,Thresher,"Chocolate Candy",Candy,Food,861.5400,344.3670,346.0000
"Tip Top Lox",80295071005,0.7900,"Tip Top","Fresh Fish",Seafood,Food,242.5300,96.2536,307.0000
"Tip Top Scallops",83776288628,3.6000,"Tip Top",Shellfish,Seafood,Food,1087.2000,427.1760,302.0000
"Token Apple Drink",32994400858,0.7400,Token,"Flavored Drinks",Drinks,Drink,224.2200,89.1552,303.0000
"Token Apple Juice",73369832634,0.8300,Token,Juice,"Pure Juice Beverages",Drink,242.3600,97.5499,292.0000
"Token Berry Juice",87339968085,1.8000,Token,Juice,"Pure Juice Beverages",Drink,610.2000,247.5540,339.0000
"Token Cola",48011456131,1.4000,Token,Soda,"Carbonated Beverages",Drink,418.6000,171.2200,299.0000
"Token Cranberry Juice",93790745139,0.7800,Token,Juice,"Pure Juice Beverages",Drink,298.7400,117.2028,383.0000
"Token Cream Soda",21094501614,1.2900,Token,Soda,"Carbonated Beverages",Drink,454.0800,176.6655,352.0000
"Token Diet Cola",69160491824,0.5500,Token,Soda,"Carbonated Beverages",Drink,198.0000,76.5820,360.0000
"Token Diet Soda",73005771040,1.7000,Token,Soda,"Carbonated Beverages",Drink,528.7000,206.0230,311.0000
"Token Mango Drink",33870120644,2.4600,Token,"Flavored Drinks",Drinks,Drink,902.8200,355.0518,367.0000
"Token Orange Juice",13403943181,2.8000,Token,Juice,"Pure Juice Beverages",Drink,803.6000,322.6720,287.0000
"Token Strawberry Drink",15326582789,1.6100,Token,"Flavored Drinks",Drinks,Drink,473.3400,197.3216,294.0000
"Top Measure Chablis Wine",43793757557,3.5200,"Top Measure",Wine,"Beer and Wine",Drink,1119.3600,455.3824,318.0000
"Top Measure Chardonnay",92542605996,2.3100,"Top Measure",Wine,"Beer and Wine",Drink,780.7800,310.2792,338.0000
"Top Measure Chardonnay Wine",66501371264,0.5800,"Top Measure",Wine,"Beer and Wine",Drink,144.4200,58.2204,249.0000
"Top Measure Imported Beer",70346650481,1.1000,"Top Measure",Beer,"Beer and Wine",Drink,314.6000,125.5650,286.0000
"Top Measure Light Beer",24886158108,1.1400,"Top Measure",Beer,"Beer and Wine",Drink,296.4000,116.2002,260.0000
"Top Measure Light Wine",78401270508,3.3600,"Top Measure",Wine,"Beer and Wine",Drink,1132.3200,461.3616,337.0000
"Top Measure Merlot Wine",67229494452,0.8100,"Top Measure",Wine,"Beer and Wine",Drink,228.4200,91.9107,282.0000
"Top Measure White Zinfandel Wine",19118239283,0.7000,"Top Measure",Wine,"Beer and Wine",Drink,251.3000,101.2270,359.0000
"Toretti Rosy Sunglasses",55032460093,1.2100,Toretti,Sunglasses,Specialty,Non-Consumable,381.1500,151.6372,315.0000
"Toucan Canned Mixed Fruit",25828804373,1.4000,Toucan,"Canned Fruit",Fruit,Food,532.0000,212.1700,380.0000
"Toucan Canned Peaches",95407891869,1.3800,Toucan,"Canned Fruit",Fruit,Food,488.5200,197.8368,354.0000
"Tri-State Almonds",68382779955,1.5400,Tri-State,Nuts,Specialty,Food,639.1000,250.1268,415.0000
"Tri-State Asparagus",31728634238,0.7800,Tri-State,"Fresh Vegetables",Vegetables,Food,248.0400,99.3330,318.0000
"Tri-State Baby Onion",20728058218,2.6200,Tri-State,"Fresh Vegetables",Vegetables,Food,890.8000,353.8572,340.0000
"Tri-State Beets",33651273846,3.4200,Tri-State,"Fresh Vegetables",Vegetables,Food,981.5400,386.8704,287.0000
"Tri-State Broccoli",86050598025,1.3400,Tri-State,"Fresh Vegetables",Vegetables,Food,474.3600,186.7960,354.0000
"Tri-State Canned Peanuts",79042897820,0.8500,Tri-State,Nuts,Specialty,Food,209.9500,82.5435,247.0000
"Tri-State Cantelope",11386449933,2.5700,Tri-State,"Fresh Fruit",Fruit,Food,884.0800,356.1763,344.0000
"Tri-State Cauliflower",64948769211,0.8100,Tri-State,"Fresh Vegetables",Vegetables,Food,281.8800,111.7476,348.0000
"Tri-State Corn on the Cob",41341832280,2.8000,Tri-State,"Fresh Vegetables",Vegetables,Food,1069.6000,427.0000,382.0000
"Tri-State Dried Mushrooms",24209275841,2.6100,Tri-State,"Fresh Vegetables",Vegetables,Food,968.3100,383.4090,371.0000
"Tri-State Elephant Garlic",50807433724,1.7100,Tri-State,"Fresh Vegetables",Vegetables,Food,571.1400,223.4970,334.0000
"Tri-State Fancy Plums",37984607815,2.4400,Tri-State,"Fresh Fruit",Fruit,Food,758.8400,305.0488,311.0000
"Tri-State Firm Tofu",49567652344,1.6600,Tri-State,Tofu,"Packaged Vegetables",Food,527.8800,207.1514,318.0000
"Tri-State Fresh Lima Beans",49931713938,2.4300,Tri-State,"Fresh Vegetables",Vegetables,Food,862.6500,345.6432,355.0000
"Tri-State Fuji Apples",38303404450,2.6900,Tri-State,"Fresh Fruit",Fruit,Food,718.2300,288.4218,267.0000
"Tri-State Garlic",49248855710,0.7400,Tri-State,"Fresh Vegetables",Vegetables,Food,219.7800,86.2988,297.0000
"Tri-State Golden Delcious Apples",69110903143,1.9600,Tri-State,"Fresh Fruit",Fruit,Food,711.4800,288.2768,363.0000
"Tri-State Green Pepper",79647027850,3.6400,Tri-State,"Fresh Vegetables",Vegetables,Food,942.7600,376.5944,259.0000
"Tri-State Honey Dew",96346654295,1.4200,Tri-State,"Fresh Fruit",Fruit,Food,515.4600,206.5106,363.0000
"Tri-State Lemons",32216688990,1.7700,Tri-State,"Fresh Fruit",Fruit,Food,561.0900,229.6398,317.0000
"Tri-State Lettuce",80375151038,3.1700,Tri-State,"Fresh Vegetables",Vegetables,Food,900.2800,352.2187,284.0000
"Tri-State Limes",41513032317,2.4000,Tri-State,"Fresh Fruit",Fruit,Food,796.8000,320.0160,332.0000
"Tri-State Macintosh Apples",45675166249,1.8200,Tri-State,"Fresh Fruit",Fruit,Food,637.0000,250.0498,350.0000
"Tri-State Mandarin Oranges",19077008366,2.9500,Tri-State,"Fresh Fruit",Fruit,Food,929.2500,366.0950,315.0000
"Tri-State Mixed Nuts",99463810324,1.7600,Tri-State,Nuts,Specialty,Food,619.5200,251.0992,352.0000
"Tri-State Mushrooms",30341256260,1.1600,Tri-State,"Fresh Vegetables",Vegetables,Food,380.4800,151.0088,328.0000
"Tri-State New Potatos",60932289958,0.6700,Tri-State,"Fresh Vegetables",Vegetables,Food,241.2000,96.4666,360.0000
"Tri-State Onions",91546927094,2.5300,Tri-State,"Fresh Vegetables",Vegetables,Food,683.1000,273.0376,270.0000
"Tri-State Oranges",93695891499,3.1900,Tri-State,"Fresh Fruit",Fruit,Food,966.5700,390.4879,303.0000
"Tri-State Party Nuts",27074561715,2.6300,Tri-State,Nuts,Specialty,Food,904.7200,368.6208,344.0000
"Tri-State Peaches",64901562333,2.5600,Tri-State,"Fresh Fruit",Fruit,Food,913.9200,363.7504,357.0000
"Tri-State Plums",89895877242,2.8600,Tri-State,"Fresh Fruit",Fruit,Food,1089.6600,437.3226,381.0000
"Tri-State Potatos",11160125136,1.9600,Tri-State,"Fresh Vegetables",Vegetables,Food,727.1600,285.5720,371.0000
"Tri-State Prepared Salad",52513608336,2.5000,Tri-State,"Fresh Vegetables",Vegetables,Food,800.0000,332.7000,320.0000
"Tri-State Red Delcious Apples",15641055703,3.6100,Tri-State,"Fresh Fruit",Fruit,Food,1202.1300,476.9171,333.0000
"Tri-State Red Pepper",43480936884,3.8700,Tri-State,"Fresh Vegetables",Vegetables,Food,1102.9500,445.8627,285.0000
"Tri-State Shitake Mushrooms",56939414143,2.9300,Tri-State,"Fresh Vegetables",Vegetables,Food,1004.9900,403.2852,343.0000
"Tri-State Squash",22650697827,1.5500,Tri-State,"Fresh Vegetables",Vegetables,Food,520.8000,209.8855,336.0000
"Tri-State Summer Squash",97098380923,0.5500,Tri-State,"Fresh Vegetables",Vegetables,Food,161.1500,64.1300,293.0000
"Tri-State Sweet Onion",38667466044,1.5700,Tri-State,"Fresh Vegetables",Vegetables,Food,576.1900,226.1428,367.0000
"Tri-State Sweet Peas",35209851861,3.5800,Tri-State,"Fresh Vegetables",Vegetables,Food,1134.8600,451.4380,317.0000
"Tri-State Tangerines",80544409155,0.6200,Tri-State,"Fresh Fruit",Fruit,Food,230.0200,91.1834,371.0000
"Tri-State Tomatos",86097804903,2.2100,Tri-State,"Fresh Vegetables",Vegetables,Food,632.0600,250.5256,286.0000
"Tri-State Walnuts",92501375079,0.8800,Tri-State,Nuts,Specialty,Food,308.0000,122.9272,350.0000
"Urban Egg Substitute",89093499779,1.3000,Urban,Eggs,Eggs,Food,484.9000,192.1660,373.0000
"Urban Large Brown Eggs",84884158968,1.7900,Urban,Eggs,Eggs,Food,696.3100,277.7543,389.0000
"Urban Large Eggs",19514412283,1.3100,Urban,Eggs,Eggs,Food,369.4200,146.1960,282.0000
"Urban Small Brown Eggs",63735123276,2.3500,Urban,Eggs,Eggs,Food,878.9000,353.6280,374.0000
"Urban Small Eggs",29127610325,3.7400,Urban,Eggs,Eggs,Food,1151.9200,463.0494,308.0000
"Walrus Chablis Wine",21200867295,2.4100,Walrus,Wine,"Beer and Wine",Drink,768.7900,304.3589,319.0000
"Walrus Chardonnay",76593354344,3.8000,Walrus,Wine,"Beer and Wine",Drink,1045.0000,424.4220,275.0000
"Walrus Chardonnay Wine",82782401442,0.8300,Walrus,Wine,"Beer and Wine",Drink,221.6100,88.5029,267.0000
"Walrus Imported Beer",25103213191,2.6200,Walrus,Beer,"Beer and Wine",Drink,838.4000,341.7528,320.0000
"Walrus Light Beer",70461373925,2.5900,Walrus,Beer,"Beer and Wine",Drink,745.9200,302.3566,288.0000
"Walrus Light Wine",30871132016,2.2900,Walrus,Wine,"Beer and Wine",Drink,597.6900,242.9461,261.0000
"Walrus Merlot Wine",42349902987,2.8400,Walrus,Wine,"Beer and Wine",Drink,942.8800,385.7572,332.0000
"Walrus White Zinfandel Wine",66980156302,1.6100,Walrus,Wine,"Beer and Wine",Drink,492.6600,188.6437,306.0000
"Washington Apple Drink",17074288725,3.5100,Washington,"Flavored Drinks",Drinks,Drink,965.2500,382.7655,275.0000
"Washington Apple Juice",22114084362,1.4200,Washington,Juice,"Pure Juice Beverages",Drink,374.8800,148.9296,264.0000
"Washington Berry Juice",90748583674,2.8500,Washington,Juice,"Pure Juice Beverages",Drink,421.8000,169.3185,148.0000
"Washington Cola",29804642796,1.1500,Washington,Soda,"Carbonated Beverages",Drink,365.7000,149.8680,318.0000
"Washington Cranberry Juice",49395100474,2.4200,Washington,Juice,"Pure Juice Beverages",Drink,721.1600,292.3360,298.0000
"Washington Cream Soda",64412155747,3.6400,Washington,Soda,"Carbonated Beverages",Drink,1011.9200,417.6536,278.0000
"Washington Diet Cola",20191444754,2.6100,Washington,Soda,"Carbonated Beverages",Drink,691.6500,268.2036,265.0000
"Washington Diet Soda",85561191439,2.1900,Washington,Soda,"Carbonated Beverages",Drink,611.0100,248.0613,279.0000
"Washington Mango Drink",96516502499,0.7400,Washington,"Flavored Drinks",Drinks,Drink,203.5000,78.7212,275.0000
"Washington Orange Juice",89770532250,2.5900,Washington,Juice,"Pure Juice Beverages",Drink,701.8900,280.2380,271.0000
"Washington Strawberry Drink",58427771925,0.8300,Washington,"Flavored Drinks",Drinks,Drink,220.7800,88.2788,266.0000
